% Model:              C52_3D_base_unit_cell_recesses(cylindrical pillar).mph
% Version:            COMSOL 5.2.0.220
% Date:               Aug 4 2026, 20:36
% Table:              Table 4 - Global Evaluation 2 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
2.0E-5                   1.25E-5                  10000                    8.789908556193242E-5
2.0E-5                   1.25E-5                  20000                    1.227609166903787E-4
2.0E-5                   1.25E-5                  30000                    1.4530905535887638E-4
2.0E-5                   1.25E-5                  40000                    1.5930763790887101E-4
2.0E-5                   1.25E-5                  50000                    1.6754416027842147E-4
2.0E-5                   1.25E-5                  60000                    1.7220112446561848E-4
2.0E-5                   1.25E-5                  70000                    1.747622811524509E-4
2.0E-5                   1.25E-5                  80000                    1.7617017913676625E-4
2.0E-5                   1.25E-5                  90000                    1.7694086585963057E-4
2.0E-5                   1.25E-5                  100000                   1.7743837637513923E-4
2.0E-5                   1.25E-5                  110000                   1.777695299786195E-4
2.0E-5                   1.25E-5                  120000                   1.7799044598486907E-4
2.0E-5                   1.25E-5                  130000                   1.7813990697097717E-4
2.0E-5                   1.25E-5                  140000                   1.7821827938064555E-4
2.0E-5                   1.25E-5                  150000                   1.782698363166345E-4
2.0E-5                   1.25E-5                  160000                   1.7828529189528193E-4
2.0E-5                   1.25E-5                  170000                   1.7829504681527008E-4
2.0E-5                   1.25E-5                  180000                   1.7829240977367534E-4
2.0E-5                   1.25E-5                  190000                   1.782901627519016E-4
2.0E-5                   1.25E-5                  200000                   1.7828533790932043E-4
2.0E-5                   2.0E-5                   0                        0
2.0E-5                   2.0E-5                   0.1                      0
2.0E-5                   2.0E-5                   0.2                      0
2.0E-5                   2.0E-5                   0.30000000000000004      0
2.0E-5                   2.0E-5                   0.4                      0
2.0E-5                   2.0E-5                   0.5                      0
2.0E-5                   2.0E-5                   0.6000000000000001       0
2.0E-5                   2.0E-5                   0.7000000000000001       0
2.0E-5                   2.0E-5                   0.8                      0
2.0E-5                   2.0E-5                   0.9                      0
2.0E-5                   2.0E-5                   1                        1.088930208930414E-6
2.0E-5                   2.0E-5                   1.1                      2.025330996187842E-6
2.0E-5                   2.0E-5                   1.2000000000000002       2.0424702053769883E-6
2.0E-5                   2.0E-5                   1.3                      2.0595242764220133E-6
2.0E-5                   2.0E-5                   1.4000000000000001       2.076480213428857E-6
2.0E-5                   2.0E-5                   1.5                      2.093361816836954E-6
2.0E-5                   2.0E-5                   1.6                      2.110183476246804E-6
2.0E-5                   2.0E-5                   1.7000000000000002       2.1268555297559137E-6
2.0E-5                   2.0E-5                   1.8                      2.143454596465361E-6
2.0E-5                   2.0E-5                   1.9000000000000001       2.1600007212132575E-6
2.0E-5                   2.0E-5                   2                        2.176494015804723E-6
2.0E-5                   2.0E-5                   5                        2.639800055337653E-6
2.0E-5                   2.0E-5                   10                       3.3139683965671335E-6
2.0E-5                   2.0E-5                   100                      9.644897410732983E-6
2.0E-5                   2.0E-5                   100                      9.644897410732983E-6
2.0E-5                   2.0E-5                   200                      1.3569059882495272E-5
2.0E-5                   2.0E-5                   300                      1.651770063457856E-5
2.0E-5                   2.0E-5                   400                      1.8975248920819938E-5
2.0E-5                   2.0E-5                   500                      2.112248914212433E-5
2.0E-5                   2.0E-5                   600                      2.304055015558477E-5
2.0E-5                   2.0E-5                   700                      2.4786433917215743E-5
2.0E-5                   2.0E-5                   800                      2.640003509242005E-5
2.0E-5                   2.0E-5                   900                      2.7905238656794462E-5
2.0E-5                   2.0E-5                   1000                     2.93232694808621E-5
2.0E-5                   2.0E-5                   2000                     4.074802212189878E-5
2.0E-5                   2.0E-5                   3000                     4.949391610796303E-5
2.0E-5                   2.0E-5                   4000                     5.684898233997736E-5
2.0E-5                   2.0E-5                   5000                     6.33182675042029E-5
2.0E-5                   2.0E-5                   6000                     6.91836181286807E-5
2.0E-5                   2.0E-5                   7000                     7.458181111535808E-5
2.0E-5                   2.0E-5                   8000                     7.959267653632321E-5
2.0E-5                   2.0E-5                   9000                     8.429250386005425E-5
2.0E-5                   2.0E-5                   10000                    8.873033841209674E-5
2.0E-5                   2.0E-5                   20000                    1.2359526649983422E-4
2.0E-5                   2.0E-5                   30000                    1.4614314990762594E-4
2.0E-5                   2.0E-5                   40000                    1.6013922038350702E-4
2.0E-5                   2.0E-5                   50000                    1.6837571731809518E-4
2.0E-5                   2.0E-5                   60000                    1.7303052021748025E-4
2.0E-5                   2.0E-5                   70000                    1.7559262802360433E-4
2.0E-5                   2.0E-5                   80000                    1.770174187249901E-4
2.0E-5                   2.0E-5                   90000                    1.7778566430964843E-4
2.0E-5                   2.0E-5                   100000                   1.7827925594913324E-4
2.0E-5                   2.0E-5                   110000                   1.7861491287206164E-4
2.0E-5                   2.0E-5                   120000                   1.788332568861182E-4
2.0E-5                   2.0E-5                   130000                   1.78967913635796E-4
2.0E-5                   2.0E-5                   140000                   1.7904831621819088E-4
2.0E-5                   2.0E-5                   150000                   1.7909365490100613E-4
2.0E-5                   2.0E-5                   160000                   1.7911717471217283E-4
2.0E-5                   2.0E-5                   170000                   1.791244556147551E-4
2.0E-5                   2.0E-5                   180000                   1.7912476173937306E-4
2.0E-5                   2.0E-5                   190000                   1.7912207062883924E-4
2.0E-5                   2.0E-5                   200000                   1.7911760374963908E-4
2.0E-5                   2.75E-5                  0                        0
2.0E-5                   2.75E-5                  0.1                      0
2.0E-5                   2.75E-5                  0.2                      0
2.0E-5                   2.75E-5                  0.30000000000000004      0
2.0E-5                   2.75E-5                  0.4                      0
2.0E-5                   2.75E-5                  0.5                      0
2.0E-5                   2.75E-5                  0.6000000000000001       0
2.0E-5                   2.75E-5                  0.7000000000000001       0
2.0E-5                   2.75E-5                  0.8                      0
2.0E-5                   2.75E-5                  0.9                      0
2.0E-5                   2.75E-5                  1                        1.126075585894638E-6
2.0E-5                   2.75E-5                  1.1                      2.093505417585056E-6
2.0E-5                   2.75E-5                  1.2000000000000002       2.1114876323692382E-6
2.0E-5                   2.75E-5                  1.3                      2.129377398607845E-6
2.0E-5                   2.75E-5                  1.4000000000000001       2.147167040283784E-6
2.0E-5                   2.75E-5                  1.5                      2.1648750701489383E-6
2.0E-5                   2.75E-5                  1.6                      2.1825201942387964E-6
2.0E-5                   2.75E-5                  1.7000000000000002       2.2000129743541665E-6
2.0E-5                   2.75E-5                  1.8                      2.2174236260665748E-6
2.0E-5                   2.75E-5                  1.9000000000000001       2.2347787226849404E-6
2.0E-5                   2.75E-5                  2                        2.2520783783489154E-6
2.0E-5                   2.75E-5                  5                        2.738001084927779E-6
2.0E-5                   2.75E-5                  10                       3.4449309095142774E-6
2.0E-5                   2.75E-5                  100                      1.0050619589612313E-5
2.0E-5                   2.75E-5                  100                      1.0050619589612313E-5
2.0E-5                   2.75E-5                  200                      1.4108401017523668E-5
2.0E-5                   2.75E-5                  300                      1.714252191348237E-5
2.0E-5                   2.75E-5                  400                      1.9661606308525586E-5
2.0E-5                   2.75E-5                  500                      2.1853017213692303E-5
2.0E-5                   2.75E-5                  600                      2.3801248796077495E-5
2.0E-5                   2.75E-5                  700                      2.556890244640508E-5
2.0E-5                   2.75E-5                  800                      2.7197685077714447E-5
2.0E-5                   2.75E-5                  900                      2.8713441259316197E-5
2.0E-5                   2.75E-5                  1000                     3.013874576760617E-5
2.0E-5                   2.75E-5                  2000                     4.157991363711746E-5
2.0E-5                   2.75E-5                  3000                     5.0326816150716494E-5
2.0E-5                   2.75E-5                  4000                     5.7679995163171E-5
2.0E-5                   2.75E-5                  5000                     6.41505961140232E-5
2.0E-5                   2.75E-5                  6000                     7.001896698669732E-5
2.0E-5                   2.75E-5                  7000                     7.541487639134981E-5
2.0E-5                   2.75E-5                  8000                     8.042395724244639E-5
2.0E-5                   2.75E-5                  9000                     8.512284947118507E-5
2.0E-5                   2.75E-5                  10000                    8.956169145365038E-5
2.0E-5                   2.75E-5                  20000                    1.2443151303490952E-4
2.0E-5                   2.75E-5                  30000                    1.4697861288240764E-4
2.0E-5                   2.75E-5                  40000                    1.6097255550829182E-4
2.0E-5                   2.75E-5                  50000                    1.6920416861673714E-4
2.0E-5                   2.75E-5                  60000                    1.7385631564731662E-4
2.0E-5                   2.75E-5                  70000                    1.7642168627520077E-4
2.0E-5                   2.75E-5                  80000                    1.778514137440775E-4
2.0E-5                   2.75E-5                  90000                    1.786562148520114E-4
2.0E-5                   2.75E-5                  100000                   1.7913411311884479E-4
2.0E-5                   2.75E-5                  110000                   1.7947738398972342E-4
2.0E-5                   2.75E-5                  120000                   1.7969103416999834E-4
2.0E-5                   2.75E-5                  130000                   1.7981237437509593E-4
2.0E-5                   2.75E-5                  140000                   1.7989543153649316E-4
2.0E-5                   2.75E-5                  150000                   1.7993266868459652E-4
2.0E-5                   2.75E-5                  160000                   1.799572350252503E-4
2.0E-5                   2.75E-5                  170000                   1.7995838865668352E-4
2.0E-5                   2.75E-5                  180000                   1.7996040695427676E-4
2.0E-5                   2.75E-5                  190000                   1.79955183504353E-4
2.0E-5                   2.75E-5                  200000                   1.7995118170987168E-4
2.0E-5                   3.5000000000000004E-5    0                        0
2.0E-5                   3.5000000000000004E-5    0.1                      0
2.0E-5                   3.5000000000000004E-5    0.2                      0
2.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
2.0E-5                   3.5000000000000004E-5    0.4                      0
2.0E-5                   3.5000000000000004E-5    0.5                      0
2.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
2.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
2.0E-5                   3.5000000000000004E-5    0.8                      0
2.0E-5                   3.5000000000000004E-5    0.9                      0
2.0E-5                   3.5000000000000004E-5    1                        1.1815899380979447E-6
2.0E-5                   3.5000000000000004E-5    1.1                      2.195745722226545E-6
2.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.2144624445722308E-6
2.0E-5                   3.5000000000000004E-5    1.3                      2.233084586738746E-6
2.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.2516005249376934E-6
2.0E-5                   3.5000000000000004E-5    1.5                      2.270034724979041E-6
2.0E-5                   3.5000000000000004E-5    1.6                      2.288403163755644E-6
2.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.306604153142377E-6
2.0E-5                   3.5000000000000004E-5    1.8                      2.324731752543796E-6
2.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.342801155083602E-6
2.0E-5                   3.5000000000000004E-5    2                        2.3608124867806485E-6
2.0E-5                   3.5000000000000004E-5    5                        2.8667011654433285E-6
2.0E-5                   3.5000000000000004E-5    10                       3.602219957052366E-6
2.0E-5                   3.5000000000000004E-5    100                      1.0457335158107115E-5
2.0E-5                   3.5000000000000004E-5    100                      1.0457335158107115E-5
2.0E-5                   3.5000000000000004E-5    200                      1.4646983750775278E-5
2.0E-5                   3.5000000000000004E-5    300                      1.7767133947670505E-5
2.0E-5                   3.5000000000000004E-5    400                      2.034726510904067E-5
2.0E-5                   3.5000000000000004E-5    500                      2.2571248714585244E-5
2.0E-5                   3.5000000000000004E-5    600                      2.4553999697419888E-5
2.0E-5                   3.5000000000000004E-5    700                      2.634709343251463E-5
2.0E-5                   3.5000000000000004E-5    800                      2.799435742071368E-5
2.0E-5                   3.5000000000000004E-5    900                      2.9524054242430724E-5
2.0E-5                   3.5000000000000004E-5    1000                     3.095933817150027E-5
2.0E-5                   3.5000000000000004E-5    2000                     4.2414341054218095E-5
2.0E-5                   3.5000000000000004E-5    3000                     5.1142833567445726E-5
2.0E-5                   3.5000000000000004E-5    4000                     5.85121332549175E-5
2.0E-5                   3.5000000000000004E-5    5000                     6.499727400902681E-5
2.0E-5                   3.5000000000000004E-5    6000                     7.086236997062645E-5
2.0E-5                   3.5000000000000004E-5    7000                     7.625659225590213E-5
2.0E-5                   3.5000000000000004E-5    8000                     8.127590258656E-5
2.0E-5                   3.5000000000000004E-5    9000                     8.598587989911461E-5
2.0E-5                   3.5000000000000004E-5    10000                    9.043048362975281E-5
2.0E-5                   3.5000000000000004E-5    20000                    1.252776155215456E-4
2.0E-5                   3.5000000000000004E-5    30000                    1.4782903097386693E-4
2.0E-5                   3.5000000000000004E-5    40000                    1.6203549489338323E-4
2.0E-5                   3.5000000000000004E-5    50000                    1.7061160910230238E-4
2.0E-5                   3.5000000000000004E-5    60000                    1.7547208250665144E-4
2.0E-5                   3.5000000000000004E-5    70000                    1.7812057334115437E-4
2.0E-5                   3.5000000000000004E-5    80000                    1.7949501971932112E-4
2.0E-5                   3.5000000000000004E-5    90000                    1.8014531848506337E-4
2.0E-5                   3.5000000000000004E-5    100000                   1.8042201625949865E-4
2.0E-5                   3.5000000000000004E-5    110000                   1.8054104810450767E-4
2.0E-5                   3.5000000000000004E-5    120000                   1.8055477745985312E-4
2.0E-5                   3.5000000000000004E-5    130000                   1.8056757233042434E-4
2.0E-5                   3.5000000000000004E-5    140000                   1.8061498616156295E-4
2.0E-5                   3.5000000000000004E-5    150000                   1.8066825235943038E-4
2.0E-5                   3.5000000000000004E-5    160000                   1.8069943961063477E-4
2.0E-5                   3.5000000000000004E-5    170000                   1.8072590061943267E-4
2.0E-5                   3.5000000000000004E-5    180000                   1.8074057319694586E-4
2.0E-5                   3.5000000000000004E-5    190000                   1.8075290262032663E-4
2.0E-5                   3.5000000000000004E-5    200000                   1.8075938477239858E-4
5.0E-5                   5.0E-6                   0                        0
5.0E-5                   5.0E-6                   0.1                      0
5.0E-5                   5.0E-6                   0.2                      0
5.0E-5                   5.0E-6                   0.30000000000000004      0
5.0E-5                   5.0E-6                   0.4                      0
5.0E-5                   5.0E-6                   0.5                      0
5.0E-5                   5.0E-6                   0.6000000000000001       0
5.0E-5                   5.0E-6                   0.7000000000000001       0
5.0E-5                   5.0E-6                   0.8                      0
5.0E-5                   5.0E-6                   0.9                      0
5.0E-5                   5.0E-6                   1                        1.079140339601917E-6
5.0E-5                   5.0E-6                   1.1                      2.0066995385874034E-6
5.0E-5                   5.0E-6                   1.2000000000000002       2.022846878282208E-6
5.0E-5                   5.0E-6                   1.3                      2.0389128414562454E-6
5.0E-5                   5.0E-6                   1.4000000000000001       2.0548872377381763E-6
5.0E-5                   5.0E-6                   1.5                      2.070789352906173E-6
5.0E-5                   5.0E-6                   1.6                      2.0866342206239517E-6
5.0E-5                   5.0E-6                   1.7000000000000002       2.1023431856621803E-6
5.0E-5                   5.0E-6                   1.8                      2.1179762747557008E-6
5.0E-5                   5.0E-6                   1.9000000000000001       2.133559019443425E-6
5.0E-5                   5.0E-6                   2                        2.14909154718062E-6
5.0E-5                   5.0E-6                   5                        2.5852037812218577E-6
5.0E-5                   5.0E-6                   10                       3.21970321285052E-6
5.0E-5                   5.0E-6                   100                      9.221666646636996E-6
5.0E-5                   5.0E-6                   100                      9.221666646636996E-6
5.0E-5                   5.0E-6                   200                      1.2971564888654697E-5
5.0E-5                   5.0E-6                   300                      1.5819095551106983E-5
5.0E-5                   5.0E-6                   400                      1.819410286097747E-5
5.0E-5                   5.0E-6                   500                      2.027395271380243E-5
5.0E-5                   5.0E-6                   600                      2.2151722302508503E-5
5.0E-5                   5.0E-6                   700                      2.388367732706477E-5
5.0E-5                   5.0E-6                   800                      2.5495473936866242E-5
5.0E-5                   5.0E-6                   900                      2.7002778577445408E-5
5.0E-5                   5.0E-6                   1000                     2.8423113155566957E-5
5.0E-5                   5.0E-6                   2000                     3.988992529759649E-5
5.0E-5                   5.0E-6                   3000                     4.8653524122337724E-5
5.0E-5                   5.0E-6                   4000                     5.60457390282717E-5
5.0E-5                   5.0E-6                   5000                     6.255068567514638E-5
5.0E-5                   5.0E-6                   6000                     6.843327558267114E-5
5.0E-5                   5.0E-6                   7000                     7.383364356961017E-5
5.0E-5                   5.0E-6                   8000                     7.885440817702667E-5
5.0E-5                   5.0E-6                   9000                     8.356043602825225E-5
5.0E-5                   5.0E-6                   10000                    8.800527211635713E-5
5.0E-5                   5.0E-6                   20000                    1.230090352324564E-4
5.0E-5                   5.0E-6                   30000                    1.4584256602333964E-4
5.0E-5                   5.0E-6                   40000                    1.6050540127151354E-4
5.0E-5                   5.0E-6                   50000                    1.6944584587937384E-4
5.0E-5                   5.0E-6                   60000                    1.7456723130373282E-4
5.0E-5                   5.0E-6                   70000                    1.7743657284840304E-4
5.0E-5                   5.0E-6                   80000                    1.7895320462580714E-4
5.0E-5                   5.0E-6                   90000                    1.7971141689673845E-4
5.0E-5                   5.0E-6                   100000                   1.8002431573700784E-4
5.0E-5                   5.0E-6                   110000                   1.8014385126077412E-4
5.0E-5                   5.0E-6                   120000                   1.8016174552451191E-4
5.0E-5                   5.0E-6                   130000                   1.8015188907373578E-4
5.0E-5                   5.0E-6                   140000                   1.8018233700648457E-4
5.0E-5                   5.0E-6                   150000                   1.8023471085043733E-4
5.0E-5                   5.0E-6                   160000                   1.8026857882588336E-4
5.0E-5                   5.0E-6                   170000                   1.803005076762934E-4
5.0E-5                   5.0E-6                   180000                   1.8031631812173704E-4
5.0E-5                   5.0E-6                   190000                   1.803310786598053E-4
5.0E-5                   5.0E-6                   200000                   1.8033838644341467E-4
5.0E-5                   1.25E-5                  0                        0
5.0E-5                   1.25E-5                  0.1                      0
5.0E-5                   1.25E-5                  0.2                      0
5.0E-5                   1.25E-5                  0.30000000000000004      0
5.0E-5                   1.25E-5                  0.4                      0
5.0E-5                   1.25E-5                  0.5                      0
5.0E-5                   1.25E-5                  0.6000000000000001       0
5.0E-5                   1.25E-5                  0.7000000000000001       0
5.0E-5                   1.25E-5                  0.8                      0
5.0E-5                   1.25E-5                  0.9                      0
5.0E-5                   1.25E-5                  1                        1.1570382013092569E-6
5.0E-5                   1.25E-5                  1.1                      2.149943744132124E-6
5.0E-5                   1.25E-5                  1.2000000000000002       2.168475004579643E-6
5.0E-5                   1.25E-5                  1.3                      2.1869130603111285E-6
5.0E-5                   1.25E-5                  1.4000000000000001       2.2052480804980206E-6
5.0E-5                   1.25E-5                  1.5                      2.22350151608308E-6
5.0E-5                   1.25E-5                  1.6                      2.2416900891971397E-6
5.0E-5                   1.25E-5                  1.7000000000000002       2.2597189318888614E-6
5.0E-5                   1.25E-5                  1.8                      2.2776706428851357E-6
5.0E-5                   1.25E-5                  1.9000000000000001       2.295564855159179E-6
5.0E-5                   1.25E-5                  2                        2.31340169692451E-6
5.0E-5                   1.25E-5                  5                        2.81449539434883E-6
5.0E-5                   1.25E-5                  10                       3.5429738559523813E-6
5.0E-5                   1.25E-5                  100                      1.0314808794626987E-5
5.0E-5                   1.25E-5                  100                      1.0314808794626987E-5
5.0E-5                   1.25E-5                  200                      1.4471691227277787E-5
5.0E-5                   1.25E-5                  300                      1.7587581263801285E-5
5.0E-5                   1.25E-5                  400                      2.0182652017700042E-5
5.0E-5                   1.25E-5                  500                      2.244929979304685E-5
5.0E-5                   1.25E-5                  600                      2.4472759441867993E-5
5.0E-5                   1.25E-5                  700                      2.6315349364608123E-5
5.0E-5                   1.25E-5                  800                      2.801814854653088E-5
5.0E-5                   1.25E-5                  900                      2.9605634560422425E-5
5.0E-5                   1.25E-5                  1000                     3.109946853971343E-5
5.0E-5                   1.25E-5                  2000                     4.30216337235811E-5
5.0E-5                   1.25E-5                  3000                     5.203093090508046E-5
5.0E-5                   1.25E-5                  4000                     5.954273366770113E-5
5.0E-5                   1.25E-5                  5000                     6.611988093851198E-5
5.0E-5                   1.25E-5                  6000                     7.206869453962816E-5
5.0E-5                   1.25E-5                  7000                     7.752853999869204E-5
5.0E-5                   1.25E-5                  8000                     8.258755973298437E-5
5.0E-5                   1.25E-5                  9000                     8.732740854225717E-5
5.0E-5                   1.25E-5                  10000                    9.180153158215534E-5
5.0E-5                   1.25E-5                  20000                    1.2700525398331018E-4
5.0E-5                   1.25E-5                  30000                    1.5008555414545955E-4
5.0E-5                   1.25E-5                  40000                    1.6470641332904436E-4
5.0E-5                   1.25E-5                  50000                    1.7351013695300757E-4
5.0E-5                   1.25E-5                  60000                    1.7861207986509788E-4
5.0E-5                   1.25E-5                  70000                    1.815053908580566E-4
5.0E-5                   1.25E-5                  80000                    1.831452674526704E-4
5.0E-5                   1.25E-5                  90000                    1.8407223867380814E-4
5.0E-5                   1.25E-5                  100000                   1.8462958780381448E-4
5.0E-5                   1.25E-5                  110000                   1.8499136049646308E-4
5.0E-5                   1.25E-5                  120000                   1.8522605156550125E-4
5.0E-5                   1.25E-5                  130000                   1.8537708085427935E-4
5.0E-5                   1.25E-5                  140000                   1.8547998319367413E-4
5.0E-5                   1.25E-5                  150000                   1.855323282543979E-4
5.0E-5                   1.25E-5                  160000                   1.855678106225601E-4
5.0E-5                   1.25E-5                  170000                   1.8557676087634268E-4
5.0E-5                   1.25E-5                  180000                   1.8558346205273094E-4
5.0E-5                   1.25E-5                  190000                   1.8558085271873424E-4
5.0E-5                   1.25E-5                  200000                   1.8557925708063324E-4
5.0E-5                   2.0E-5                   0                        0
5.0E-5                   2.0E-5                   0.1                      0
5.0E-5                   2.0E-5                   0.2                      0
5.0E-5                   2.0E-5                   0.30000000000000004      0
5.0E-5                   2.0E-5                   0.4                      0
5.0E-5                   2.0E-5                   0.5                      0
5.0E-5                   2.0E-5                   0.6000000000000001       0
5.0E-5                   2.0E-5                   0.7000000000000001       0
5.0E-5                   2.0E-5                   0.8                      0
5.0E-5                   2.0E-5                   0.9                      0
5.0E-5                   2.0E-5                   1                        1.3231956067950233E-6
5.0E-5                   2.0E-5                   1.1                      2.45794552820169E-6
5.0E-5                   2.0E-5                   1.2000000000000002       2.4780264583814425E-6
5.0E-5                   2.0E-5                   1.3                      2.498008050180217E-6
5.0E-5                   2.0E-5                   1.4000000000000001       2.5178782075022608E-6
5.0E-5                   2.0E-5                   1.5                      2.5376624122124082E-6
5.0E-5                   2.0E-5                   1.6                      2.5573774052680634E-6
5.0E-5                   2.0E-5                   1.7000000000000002       2.5769170817650764E-6
5.0E-5                   2.0E-5                   1.8                      2.5963793917407436E-6
5.0E-5                   2.0E-5                   1.9000000000000001       2.615780394078167E-6
5.0E-5                   2.0E-5                   2                        2.635120214626631E-6
5.0E-5                   2.0E-5                   5                        3.1790824251473243E-6
5.0E-5                   2.0E-5                   10                       3.97213478623293E-6
5.0E-5                   2.0E-5                   100                      1.1420055047678124E-5
5.0E-5                   2.0E-5                   100                      1.1420055047678124E-5
5.0E-5                   2.0E-5                   200                      1.6003162344948908E-5
5.0E-5                   2.0E-5                   300                      1.9432023913145776E-5
5.0E-5                   2.0E-5                   400                      2.2279639245326386E-5
5.0E-5                   2.0E-5                   500                      2.4747321309047316E-5
5.0E-5                   2.0E-5                   600                      2.69579721044631E-5
5.0E-5                   2.0E-5                   700                      2.8965084882630592E-5
5.0E-5                   2.0E-5                   800                      3.081375862729198E-5
5.0E-5                   2.0E-5                   900                      3.2532447171750705E-5
5.0E-5                   2.0E-5                   1000                     3.414420532126926E-5
5.0E-5                   2.0E-5                   2000                     4.679420472463855E-5
5.0E-5                   2.0E-5                   3000                     5.613795509308133E-5
5.0E-5                   2.0E-5                   4000                     6.386207050475898E-5
5.0E-5                   2.0E-5                   5000                     7.057403228616073E-5
5.0E-5                   2.0E-5                   6000                     7.6597987954741E-5
5.0E-5                   2.0E-5                   7000                     8.21103132981524E-5
5.0E-5                   2.0E-5                   8000                     8.722182963884429E-5
5.0E-5                   2.0E-5                   9000                     9.200679812497167E-5
5.0E-5                   2.0E-5                   10000                    9.651243191088449E-5
5.0E-5                   2.0E-5                   20000                    1.318317331997933E-4
5.0E-5                   2.0E-5                   30000                    1.5500827439156542E-4
5.0E-5                   2.0E-5                   40000                    1.6989416124666215E-4
5.0E-5                   2.0E-5                   50000                    1.790852086190812E-4
5.0E-5                   2.0E-5                   60000                    1.8444986143690322E-4
5.0E-5                   2.0E-5                   70000                    1.8746931414674565E-4
5.0E-5                   2.0E-5                   80000                    1.8909762988557395E-4
5.0E-5                   2.0E-5                   90000                    1.8990942370457264E-4
5.0E-5                   2.0E-5                   100000                   1.9028335196192667E-4
5.0E-5                   2.0E-5                   110000                   1.9045828403416637E-4
5.0E-5                   2.0E-5                   120000                   1.9050064733977783E-4
5.0E-5                   2.0E-5                   130000                   1.9053218965237067E-4
5.0E-5                   2.0E-5                   140000                   1.905948109331435E-4
5.0E-5                   2.0E-5                   150000                   1.906557278888769E-4
5.0E-5                   2.0E-5                   160000                   1.906907833453275E-4
5.0E-5                   2.0E-5                   170000                   1.9072055323166018E-4
5.0E-5                   2.0E-5                   180000                   1.9073741893937474E-4
5.0E-5                   2.0E-5                   190000                   1.9075158842622462E-4
5.0E-5                   2.0E-5                   200000                   1.907591718933663E-4
5.0E-5                   2.75E-5                  0                        0
5.0E-5                   2.75E-5                  0.1                      0
5.0E-5                   2.75E-5                  0.2                      0
5.0E-5                   2.75E-5                  0.30000000000000004      0
5.0E-5                   2.75E-5                  0.4                      0
5.0E-5                   2.75E-5                  0.5                      0
5.0E-5                   2.75E-5                  0.6000000000000001       0
5.0E-5                   2.75E-5                  0.7000000000000001       0
5.0E-5                   2.75E-5                  0.8                      0
5.0E-5                   2.75E-5                  0.9                      0
5.0E-5                   2.75E-5                  1                        1.460436058549501E-6
5.0E-5                   2.75E-5                  1.1                      2.713260692112747E-6
5.0E-5                   2.75E-5                  1.2000000000000002       2.7350185030098704E-6
5.0E-5                   2.75E-5                  1.3                      2.756673714360484E-6
5.0E-5                   2.75E-5                  1.4000000000000001       2.778210248825319E-6
5.0E-5                   2.75E-5                  1.5                      2.7996595758034553E-6
5.0E-5                   2.75E-5                  1.6                      2.8210359898723586E-6
5.0E-5                   2.75E-5                  1.7000000000000002       2.8422204916992587E-6
5.0E-5                   2.75E-5                  1.8                      2.8633348912230617E-6
5.0E-5                   2.75E-5                  1.9000000000000001       2.8843843711649195E-6
5.0E-5                   2.75E-5                  2                        2.9053690578038144E-6
5.0E-5                   2.75E-5                  5                        3.496313386373664E-6
5.0E-5                   2.75E-5                  10                       4.3618974162126295E-6
5.0E-5                   2.75E-5                  100                      1.2517285294133526E-5
5.0E-5                   2.75E-5                  100                      1.2517285294133526E-5
5.0E-5                   2.75E-5                  200                      1.7526183553619147E-5
5.0E-5                   2.75E-5                  300                      2.1287770096031877E-5
5.0E-5                   2.75E-5                  400                      2.4379383050881312E-5
5.0E-5                   2.75E-5                  500                      2.7059837381731203E-5
5.0E-5                   2.75E-5                  600                      2.94557984159543E-5
5.0E-5                   2.75E-5                  700                      3.163274137292323E-5
5.0E-5                   2.75E-5                  800                      3.363487482254775E-5
5.0E-5                   2.75E-5                  900                      3.5494194978541724E-5
5.0E-5                   2.75E-5                  1000                     3.723523760412791E-5
5.0E-5                   2.75E-5                  2000                     5.078222167655608E-5
5.0E-5                   2.75E-5                  3000                     6.0557790740468956E-5
5.0E-5                   2.75E-5                  4000                     6.85031425083993E-5
5.0E-5                   2.75E-5                  5000                     7.535658121649347E-5
5.0E-5                   2.75E-5                  6000                     8.145434737176155E-5
5.0E-5                   2.75E-5                  7000                     8.700238829536384E-5
5.0E-5                   2.75E-5                  8000                     9.214271585011043E-5
5.0E-5                   2.75E-5                  9000                     9.695341242138706E-5
5.0E-5                   2.75E-5                  10000                    1.0148724047609199E-4
5.0E-5                   2.75E-5                  20000                    1.3688003015949378E-4
5.0E-5                   2.75E-5                  30000                    1.6012774641918187E-4
5.0E-5                   2.75E-5                  40000                    1.7498983775223232E-4
5.0E-5                   2.75E-5                  50000                    1.840690460730663E-4
5.0E-5                   2.75E-5                  60000                    1.8937318352570682E-4
5.0E-5                   2.75E-5                  70000                    1.9224679536994775E-4
5.0E-5                   2.75E-5                  80000                    1.9375113836945742E-4
5.0E-5                   2.75E-5                  90000                    1.944662303203051E-4
5.0E-5                   2.75E-5                  100000                   1.9497872098721768E-4
5.0E-5                   2.75E-5                  110000                   1.9538482417380472E-4
