% Model:              C52_3D_base_unit_cell_recesses(squarerecesses).mph
% Version:            COMSOL 5.2.0.220
% Date:               Jul 27 2026, 17:39
% Table:              Table 3 - Global Evaluation 3 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
5.0E-5                   2.75E-5                  1.2000000000000002       2.266869546263756E-6
5.0E-5                   2.75E-5                  1.3                      2.286228147269927E-6
5.0E-5                   2.75E-5                  1.4000000000000001       2.305471451362099E-6
5.0E-5                   2.75E-5                  1.5                      2.324636823975918E-6
5.0E-5                   2.75E-5                  1.6                      2.3437239781436357E-6
5.0E-5                   2.75E-5                  1.7000000000000002       2.3626362500618165E-6
5.0E-5                   2.75E-5                  1.8                      2.3814880366464384E-6
5.0E-5                   2.75E-5                  1.9000000000000001       2.400279454874034E-6
5.0E-5                   2.75E-5                  2                        2.4190106208766597E-6
5.0E-5                   2.75E-5                  5                        2.944981237229435E-6
5.0E-5                   2.75E-5                  10                       3.7110461208765475E-6
5.0E-5                   2.75E-5                  100                      1.0935189567701627E-5
5.0E-5                   2.75E-5                  100                      1.0935189567701627E-5
5.0E-5                   2.75E-5                  200                      1.5465005247690007E-5
5.0E-5                   2.75E-5                  300                      1.892030805712617E-5
5.0E-5                   2.75E-5                  400                      2.179944839598331E-5
5.0E-5                   2.75E-5                  500                      2.4323941245368875E-5
5.0E-5                   2.75E-5                  600                      2.6600828039091093E-5
5.0E-5                   2.75E-5                  700                      2.8687112447737145E-5
5.0E-5                   2.75E-5                  800                      3.062040299809973E-5
5.0E-5                   2.75E-5                  900                      3.2428688363341895E-5
5.0E-5                   2.75E-5                  1000                     3.413363795423492E-5
5.0E-5                   2.75E-5                  2000                     4.771624788529748E-5
5.0E-5                   2.75E-5                  3000                     5.788979491540036E-5
5.0E-5                   2.75E-5                  4000                     6.627003183567338E-5
5.0E-5                   2.75E-5                  5000                     7.346628184617116E-5
5.0E-5                   2.75E-5                  6000                     7.97775919239739E-5
5.0E-5                   2.75E-5                  7000                     8.539272920323879E-5
5.0E-5                   2.75E-5                  8000                     9.044937888432805E-5
5.0E-5                   2.75E-5                  9000                     9.50479570295057E-5
5.0E-5                   2.75E-5                  10000                    9.92572674239432E-5
5.0E-5                   2.75E-5                  20000                    1.275576318314825E-4
5.0E-5                   2.75E-5                  30000                    1.4128095132611112E-4
5.0E-5                   2.75E-5                  40000                    1.4761272322023344E-4
5.0E-5                   2.75E-5                  50000                    1.503148129561196E-4
5.0E-5                   2.75E-5                  60000                    1.5146843199380304E-4
5.0E-5                   2.75E-5                  70000                    1.5201606580800492E-4
5.0E-5                   2.75E-5                  80000                    1.5232058883475234E-4
5.0E-5                   2.75E-5                  90000                    1.5249050482530748E-4
5.0E-5                   2.75E-5                  100000                   1.5256084590650184E-4
5.0E-5                   2.75E-5                  110000                   1.5259939002945197E-4
5.0E-5                   2.75E-5                  120000                   1.525954593329244E-4
5.0E-5                   2.75E-5                  130000                   1.5259425440836103E-4
5.0E-5                   2.75E-5                  140000                   1.5258328689225079E-4
5.0E-5                   2.75E-5                  150000                   1.5257621717303406E-4
5.0E-5                   2.75E-5                  160000                   1.5257025652678884E-4
5.0E-5                   2.75E-5                  170000                   1.5256765431113855E-4
5.0E-5                   2.75E-5                  180000                   1.5256546013664004E-4
5.0E-5                   2.75E-5                  190000                   1.5256450134148148E-4
5.0E-5                   2.75E-5                  200000                   1.5256369286784446E-4
5.0E-5                   3.5000000000000004E-5    0                        0
5.0E-5                   3.5000000000000004E-5    0.1                      0
5.0E-5                   3.5000000000000004E-5    0.2                      0
5.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
5.0E-5                   3.5000000000000004E-5    0.4                      0
5.0E-5                   3.5000000000000004E-5    0.5                      0
5.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
5.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
5.0E-5                   3.5000000000000004E-5    0.8                      0
5.0E-5                   3.5000000000000004E-5    0.9                      0
5.0E-5                   3.5000000000000004E-5    1                        1.2977654898030569E-6
5.0E-5                   3.5000000000000004E-5    1.1                      2.415929223027892E-6
5.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.4361463925265424E-6
5.0E-5                   3.5000000000000004E-5    1.3                      2.456270940334714E-6
5.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.4762766107315586E-6
5.0E-5                   3.5000000000000004E-5    1.5                      2.496209273654728E-6
5.0E-5                   3.5000000000000004E-5    1.6                      2.516043226199E-6
5.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.535727319427982E-6
5.0E-5                   3.5000000000000004E-5    1.8                      2.5553499852284696E-6
5.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.5749113416402774E-6
5.0E-5                   3.5000000000000004E-5    2                        2.59441150584248E-6
5.0E-5                   3.5000000000000004E-5    5                        3.1429112392922414E-6
5.0E-5                   3.5000000000000004E-5    10                       3.9450251321743495E-6
5.0E-5                   3.5000000000000004E-5    100                      1.1589077286036824E-5
5.0E-5                   3.5000000000000004E-5    100                      1.1589077286036824E-5
5.0E-5                   3.5000000000000004E-5    200                      1.6405909642873927E-5
5.0E-5                   3.5000000000000004E-5    300                      2.0064984781531505E-5
5.0E-5                   3.5000000000000004E-5    400                      2.3127455674953795E-5
5.0E-5                   3.5000000000000004E-5    500                      2.5830854425086217E-5
5.0E-5                   3.5000000000000004E-5    600                      2.8261307710092994E-5
5.0E-5                   3.5000000000000004E-5    700                      3.0481504545502964E-5
5.0E-5                   3.5000000000000004E-5    800                      3.253643650873896E-5
5.0E-5                   3.5000000000000004E-5    900                      3.445858154925166E-5
5.0E-5                   3.5000000000000004E-5    1000                     3.62708732984428E-5
5.0E-5                   3.5000000000000004E-5    2000                     5.064078549405162E-5
5.0E-5                   3.5000000000000004E-5    3000                     6.105512407708769E-5
5.0E-5                   3.5000000000000004E-5    4000                     6.926199732553367E-5
5.0E-5                   3.5000000000000004E-5    5000                     7.605776336750031E-5
5.0E-5                   3.5000000000000004E-5    6000                     8.189328430435858E-5
5.0E-5                   3.5000000000000004E-5    7000                     8.702768706598651E-5
5.0E-5                   3.5000000000000004E-5    8000                     9.163073849847586E-5
5.0E-5                   3.5000000000000004E-5    9000                     9.579408244819135E-5
5.0E-5                   3.5000000000000004E-5    10000                    9.959871664839883E-5
5.0E-5                   3.5000000000000004E-5    20000                    1.2516496066946928E-4
5.0E-5                   3.5000000000000004E-5    30000                    1.3720328309139326E-4
5.0E-5                   3.5000000000000004E-5    40000                    1.4242369300797395E-4
5.0E-5                   3.5000000000000004E-5    50000                    1.4448175288787077E-4
5.0E-5                   3.5000000000000004E-5    60000                    1.4531331739350137E-4
5.0E-5                   3.5000000000000004E-5    70000                    1.45613027904254E-4
5.0E-5                   3.5000000000000004E-5    80000                    1.4579037554918176E-4
5.0E-5                   3.5000000000000004E-5    90000                    1.458374408477481E-4
5.0E-5                   3.5000000000000004E-5    100000                   1.4588027550059814E-4
5.0E-5                   3.5000000000000004E-5    110000                   1.458968431608584E-4
5.0E-5                   3.5000000000000004E-5    120000                   1.4591193531970792E-4
5.0E-5                   3.5000000000000004E-5    130000                   1.459178428055296E-4
5.0E-5                   3.5000000000000004E-5    140000                   1.4592322509531097E-4
5.0E-5                   3.5000000000000004E-5    150000                   1.4592533514461663E-4
5.0E-5                   3.5000000000000004E-5    160000                   1.4592725773929482E-4
5.0E-5                   3.5000000000000004E-5    170000                   1.4592801200971267E-4
5.0E-5                   3.5000000000000004E-5    180000                   1.4592869929269932E-4
5.0E-5                   3.5000000000000004E-5    190000                   1.4592896902234498E-4
5.0E-5                   3.5000000000000004E-5    200000                   1.4592921480069345E-4
8.0E-5                   5.0E-6                   0                        0
8.0E-5                   5.0E-6                   0.1                      0
8.0E-5                   5.0E-6                   0.2                      0
8.0E-5                   5.0E-6                   0.30000000000000004      0
8.0E-5                   5.0E-6                   0.4                      0
8.0E-5                   5.0E-6                   0.5                      0
8.0E-5                   5.0E-6                   0.6000000000000001       0
8.0E-5                   5.0E-6                   0.7000000000000001       0
8.0E-5                   5.0E-6                   0.8                      0
8.0E-5                   5.0E-6                   0.9                      0
8.0E-5                   5.0E-6                   1                        1.026998537573866E-6
8.0E-5                   5.0E-6                   1.1                      1.909650631013832E-6
8.0E-5                   5.0E-6                   1.2000000000000002       1.926114922010952E-6
8.0E-5                   5.0E-6                   1.3                      1.942494350433316E-6
8.0E-5                   5.0E-6                   1.4000000000000001       1.9587809596838464E-6
8.0E-5                   5.0E-6                   1.5                      1.9749930439972157E-6
8.0E-5                   5.0E-6                   1.6                      1.991147059803878E-6
8.0E-5                   5.0E-6                   1.7000000000000002       2.0071583364270834E-6
8.0E-5                   5.0E-6                   1.8                      2.023096651722732E-6
8.0E-5                   5.0E-6                   1.9000000000000001       2.038983679316456E-6
8.0E-5                   5.0E-6                   2                        2.0548195277800026E-6
8.0E-5                   5.0E-6                   5                        2.499383586212996E-6
8.0E-5                   5.0E-6                   10                       3.1453798484542817E-6
8.0E-5                   5.0E-6                   100                      9.178065532568981E-6
8.0E-5                   5.0E-6                   100                      9.178065532568981E-6
8.0E-5                   5.0E-6                   200                      1.2933189642231987E-5
8.0E-5                   5.0E-6                   300                      1.5780048722500828E-5
8.0E-5                   5.0E-6                   400                      1.8173102734706772E-5
8.0E-5                   5.0E-6                   500                      2.02796818668914E-5
8.0E-5                   5.0E-6                   600                      2.217328604858417E-5
8.0E-5                   5.0E-6                   700                      2.3908054879630634E-5
8.0E-5                   5.0E-6                   800                      2.551917766308544E-5
8.0E-5                   5.0E-6                   900                      2.702813843564505E-5
8.0E-5                   5.0E-6                   1000                     2.845364730628756E-5
8.0E-5                   5.0E-6                   2000                     3.997091106146223E-5
8.0E-5                   5.0E-6                   3000                     4.8791735491584446E-5
8.0E-5                   5.0E-6                   4000                     5.619637789977684E-5
8.0E-5                   5.0E-6                   5000                     6.27065829421278E-5
8.0E-5                   5.0E-6                   6000                     6.860669967532446E-5
8.0E-5                   5.0E-6                   7000                     7.402741607964307E-5
8.0E-5                   5.0E-6                   8000                     7.905589354768392E-5
8.0E-5                   5.0E-6                   9000                     8.376680594321392E-5
8.0E-5                   5.0E-6                   10000                    8.820632181664294E-5
8.0E-5                   5.0E-6                   20000                    1.2215873773422086E-4
8.0E-5                   5.0E-6                   30000                    1.4236683747620256E-4
8.0E-5                   5.0E-6                   40000                    1.5368090866737114E-4
8.0E-5                   5.0E-6                   50000                    1.596135094106108E-4
8.0E-5                   5.0E-6                   60000                    1.62516797037329E-4
8.0E-5                   5.0E-6                   70000                    1.63914922575192E-4
8.0E-5                   5.0E-6                   80000                    1.6479134759390823E-4
8.0E-5                   5.0E-6                   90000                    1.655140664504965E-4
8.0E-5                   5.0E-6                   100000                   1.6598813531741054E-4
8.0E-5                   5.0E-6                   110000                   1.6599187650455724E-4
8.0E-5                   5.0E-6                   120000                   1.658764542146537E-4
8.0E-5                   5.0E-6                   130000                   1.6577085435842332E-4
8.0E-5                   5.0E-6                   140000                   1.6569917299192957E-4
8.0E-5                   5.0E-6                   150000                   1.6565043725942592E-4
8.0E-5                   5.0E-6                   160000                   1.656204011182199E-4
8.0E-5                   5.0E-6                   170000                   1.6559998593769688E-4
8.0E-5                   5.0E-6                   180000                   1.6558740806328507E-4
8.0E-5                   5.0E-6                   190000                   1.6557886047871713E-4
8.0E-5                   5.0E-6                   200000                   1.6557359541633431E-4
8.0E-5                   1.25E-5                  0                        0
8.0E-5                   1.25E-5                  0.1                      0
8.0E-5                   1.25E-5                  0.2                      0
8.0E-5                   1.25E-5                  0.30000000000000004      0
8.0E-5                   1.25E-5                  0.4                      0
8.0E-5                   1.25E-5                  0.5                      0
8.0E-5                   1.25E-5                  0.6000000000000001       0
8.0E-5                   1.25E-5                  0.7000000000000001       0
8.0E-5                   1.25E-5                  0.8                      0
8.0E-5                   1.25E-5                  0.9                      0
8.0E-5                   1.25E-5                  1                        1.1082513080710064E-6
8.0E-5                   1.25E-5                  1.1                      2.063811547988371E-6
8.0E-5                   1.25E-5                  1.2000000000000002       2.0827234589337515E-6
8.0E-5                   1.25E-5                  1.3                      2.101538124444774E-6
8.0E-5                   1.25E-5                  1.4000000000000001       2.120229068669962E-6
8.0E-5                   1.25E-5                  1.5                      2.138843334483152E-6
8.0E-5                   1.25E-5                  1.6                      2.1573576408732363E-6
8.0E-5                   1.25E-5                  1.7000000000000002       2.1757112899162177E-6
8.0E-5                   1.25E-5                  1.8                      2.194001865108208E-6
8.0E-5                   1.25E-5                  1.9000000000000001       2.212229509265524E-6
8.0E-5                   1.25E-5                  2                        2.230394364016184E-6
8.0E-5                   1.25E-5                  5                        2.737837721851315E-6
8.0E-5                   1.25E-5                  10                       3.470605969851844E-6
8.0E-5                   1.25E-5                  100                      1.0221152026507827E-5
8.0E-5                   1.25E-5                  100                      1.0221152026507827E-5
8.0E-5                   1.25E-5                  200                      1.439738114754933E-5
8.0E-5                   1.25E-5                  300                      1.7555572799238553E-5
8.0E-5                   1.25E-5                  400                      2.0185718855208592E-5
8.0E-5                   1.25E-5                  500                      2.248703314165561E-5
8.0E-5                   1.25E-5                  600                      2.455308072226016E-5
8.0E-5                   1.25E-5                  700                      2.6439313082184796E-5
8.0E-5                   1.25E-5                  800                      2.8183380877051196E-5
8.0E-5                   1.25E-5                  900                      2.9812899375689125E-5
8.0E-5                   1.25E-5                  1000                     3.134845709903184E-5
8.0E-5                   1.25E-5                  2000                     4.359521432906347E-5
8.0E-5                   1.25E-5                  3000                     5.284046800798749E-5
8.0E-5                   1.25E-5                  4000                     6.0552546906421394E-5
8.0E-5                   1.25E-5                  5000                     6.729377067711526E-5
8.0E-5                   1.25E-5                  6000                     7.335217703682961E-5
8.0E-5                   1.25E-5                  7000                     7.88811036059933E-5
8.0E-5                   1.25E-5                  8000                     8.397661376020902E-5
8.0E-5                   1.25E-5                  9000                     8.871150609028174E-5
8.0E-5                   1.25E-5                  10000                    9.312742548576102E-5
8.0E-5                   1.25E-5                  20000                    1.2392280520284426E-4
8.0E-5                   1.25E-5                  30000                    1.3849870474633014E-4
8.0E-5                   1.25E-5                  40000                    1.4466489456139807E-4
8.0E-5                   1.25E-5                  50000                    1.469289346643284E-4
8.0E-5                   1.25E-5                  60000                    1.4774872559569535E-4
8.0E-5                   1.25E-5                  70000                    1.48314126816496E-4
8.0E-5                   1.25E-5                  80000                    1.487232195216932E-4
8.0E-5                   1.25E-5                  90000                    1.4884430523727553E-4
8.0E-5                   1.25E-5                  100000                   1.4876792011894147E-4
8.0E-5                   1.25E-5                  110000                   1.4873183193795522E-4
8.0E-5                   1.25E-5                  120000                   1.4867343260564458E-4
8.0E-5                   1.25E-5                  130000                   1.4863915443651249E-4
8.0E-5                   1.25E-5                  140000                   1.4861466994289541E-4
8.0E-5                   1.25E-5                  150000                   1.4860313634051283E-4
8.0E-5                   1.25E-5                  160000                   1.485946998179217E-4
8.0E-5                   1.25E-5                  170000                   1.4859035723639957E-4
8.0E-5                   1.25E-5                  180000                   1.4858719088642452E-4
8.0E-5                   1.25E-5                  190000                   1.4858557916403115E-4
8.0E-5                   1.25E-5                  200000                   1.4858440533299842E-4
8.0E-5                   2.0E-5                   0                        0
8.0E-5                   2.0E-5                   0.1                      0
8.0E-5                   2.0E-5                   0.2                      0
8.0E-5                   2.0E-5                   0.30000000000000004      0
8.0E-5                   2.0E-5                   0.4                      0
8.0E-5                   2.0E-5                   0.5                      0
8.0E-5                   2.0E-5                   0.6000000000000001       0
8.0E-5                   2.0E-5                   0.7000000000000001       0
8.0E-5                   2.0E-5                   0.8                      0
8.0E-5                   2.0E-5                   0.9                      0
8.0E-5                   2.0E-5                   1                        1.240099990717242E-6
8.0E-5                   2.0E-5                   1.1                      2.3097032851717224E-6
8.0E-5                   2.0E-5                   1.2000000000000002       2.330168097134241E-6
8.0E-5                   2.0E-5                   1.3                      2.3504776331140596E-6
8.0E-5                   2.0E-5                   1.4000000000000001       2.370671057131367E-6
8.0E-5                   2.0E-5                   1.5                      2.3907881983890467E-6
8.0E-5                   2.0E-5                   1.6                      2.4107335069935818E-6
8.0E-5                   2.0E-5                   1.7000000000000002       2.4305991801567837E-6
8.0E-5                   2.0E-5                   1.8                      2.450396452054737E-6
8.0E-5                   2.0E-5                   1.9000000000000001       2.4701254733463063E-6
8.0E-5                   2.0E-5                   2                        2.4897185516519186E-6
8.0E-5                   2.0E-5                   5                        3.0399477896794245E-6
8.0E-5                   2.0E-5                   10                       3.8360918505627436E-6
8.0E-5                   2.0E-5                   100                      1.1264759909943904E-5
8.0E-5                   2.0E-5                   100                      1.1264759909943904E-5
8.0E-5                   2.0E-5                   200                      1.5891160602782498E-5
8.0E-5                   2.0E-5                   300                      1.9385088397012266E-5
8.0E-5                   2.0E-5                   400                      2.2308329411250563E-5
8.0E-5                   2.0E-5                   500                      2.486641197832087E-5
8.0E-5                   2.0E-5                   600                      2.7155213003831624E-5
8.0E-5                   2.0E-5                   700                      2.92399071830179E-5
8.0E-5                   2.0E-5                   800                      3.1167185085856555E-5
8.0E-5                   2.0E-5                   900                      3.29687394632085E-5
8.0E-5                   2.0E-5                   1000                     3.466781473816974E-5
8.0E-5                   2.0E-5                   2000                     4.809360602689651E-5
8.0E-5                   2.0E-5                   3000                     5.807993997361039E-5
8.0E-5                   2.0E-5                   4000                     6.627981140623682E-5
8.0E-5                   2.0E-5                   5000                     7.334224568773448E-5
8.0E-5                   2.0E-5                   6000                     7.957023679740903E-5
8.0E-5                   2.0E-5                   7000                     8.513207534326527E-5
8.0E-5                   2.0E-5                   8000                     9.011580271710827E-5
8.0E-5                   2.0E-5                   9000                     9.46007138510871E-5
8.0E-5                   2.0E-5                   10000                    9.8644702981031E-5
8.0E-5                   2.0E-5                   20000                    1.2194535137461019E-4
8.0E-5                   2.0E-5                   30000                    1.2891779402264151E-4
8.0E-5                   2.0E-5                   40000                    1.308304408661503E-4
8.0E-5                   2.0E-5                   50000                    1.3143281269041267E-4
8.0E-5                   2.0E-5                   60000                    1.3157360091192442E-4
8.0E-5                   2.0E-5                   70000                    1.3163908095385434E-4
8.0E-5                   2.0E-5                   80000                    1.31641383590221E-4
8.0E-5                   2.0E-5                   90000                    1.3162379256132802E-4
8.0E-5                   2.0E-5                   100000                   1.3161269620322308E-4
8.0E-5                   2.0E-5                   110000                   1.3160789922691578E-4
8.0E-5                   2.0E-5                   120000                   1.31604865565593E-4
8.0E-5                   2.0E-5                   130000                   1.3160354186759422E-4
8.0E-5                   2.0E-5                   140000                   1.3160270442072559E-4
8.0E-5                   2.0E-5                   150000                   1.316023384874361E-4
8.0E-5                   2.0E-5                   160000                   1.3160210690990812E-4
8.0E-5                   2.0E-5                   170000                   1.3160200561406117E-4
8.0E-5                   2.0E-5                   180000                   1.316019414959072E-4
8.0E-5                   2.0E-5                   190000                   1.3160191342795273E-4
8.0E-5                   2.0E-5                   200000                   1.3160189565858171E-4
8.0E-5                   2.75E-5                  0                        0
8.0E-5                   2.75E-5                  0.1                      0
8.0E-5                   2.75E-5                  0.2                      0
8.0E-5                   2.75E-5                  0.30000000000000004      0
8.0E-5                   2.75E-5                  0.4                      0
8.0E-5                   2.75E-5                  0.5                      0
8.0E-5                   2.75E-5                  0.6000000000000001       0
8.0E-5                   2.75E-5                  0.7000000000000001       0
8.0E-5                   2.75E-5                  0.8                      0
8.0E-5                   2.75E-5                  0.9                      0
8.0E-5                   2.75E-5                  1                        1.3511387045547516E-6
8.0E-5                   2.75E-5                  1.1                      2.5167035503905545E-6
8.0E-5                   2.75E-5                  1.2000000000000002       2.5391240718014437E-6
8.0E-5                   2.75E-5                  1.3                      2.5614307890956532E-6
8.0E-5                   2.75E-5                  1.4000000000000001       2.583596582298296E-6
8.0E-5                   2.75E-5                  1.5                      2.6056784633114165E-6
8.0E-5                   2.75E-5                  1.6                      2.627597865706358E-6
8.0E-5                   2.75E-5                  1.7000000000000002       2.649393899088815E-6
8.0E-5                   2.75E-5                  1.8                      2.671114979526174E-6
8.0E-5                   2.75E-5                  1.9000000000000001       2.692761262859184E-6
8.0E-5                   2.75E-5                  2                        2.7143329037089056E-6
8.0E-5                   2.75E-5                  5                        3.3172982139605868E-6
8.0E-5                   2.75E-5                  10                       4.190170714910342E-6
8.0E-5                   2.75E-5                  100                      1.2309552396059953E-5
8.0E-5                   2.75E-5                  100                      1.2309552396059953E-5
8.0E-5                   2.75E-5                  200                      1.737172970632189E-5
8.0E-5                   2.75E-5                  300                      2.1210823784008532E-5
8.0E-5                   2.75E-5                  400                      2.44165235540046E-5
8.0E-5                   2.75E-5                  500                      2.721520464930599E-5
8.0E-5                   2.75E-5                  600                      2.9733043670805492E-5
8.0E-5                   2.75E-5                  700                      3.203625914308844E-5
8.0E-5                   2.75E-5                  800                      3.416734098001476E-5
8.0E-5                   2.75E-5                  900                      3.615652894980227E-5
8.0E-5                   2.75E-5                  1000                     3.802813427432275E-5
8.0E-5                   2.75E-5                  2000                     5.281900401869469E-5
8.0E-5                   2.75E-5                  3000                     6.368782933837013E-5
8.0E-5                   2.75E-5                  4000                     7.234724210610813E-5
8.0E-5                   2.75E-5                  5000                     7.941564306761802E-5
8.0E-5                   2.75E-5                  6000                     8.526159461370088E-5
8.0E-5                   2.75E-5                  7000                     9.012805522727642E-5
8.0E-5                   2.75E-5                  8000                     9.420164293922087E-5
8.0E-5                   2.75E-5                  9000                     9.760603960713055E-5
8.0E-5                   2.75E-5                  10000                    1.0045218077689949E-4
8.0E-5                   2.75E-5                  20000                    1.1237231216115791E-4
8.0E-5                   2.75E-5                  30000                    1.1428349352724625E-4
8.0E-5                   2.75E-5                  40000                    1.1458518786552349E-4
8.0E-5                   2.75E-5                  50000                    1.1461227109208985E-4
8.0E-5                   2.75E-5                  60000                    1.1461702780185297E-4
8.0E-5                   2.75E-5                  70000                    1.1461904971915864E-4
8.0E-5                   2.75E-5                  80000                    1.146201135624973E-4
8.0E-5                   2.75E-5                  90000                    1.1462056230458493E-4
8.0E-5                   2.75E-5                  100000                   1.14620797956711E-4
8.0E-5                   2.75E-5                  110000                   1.1462089679435974E-4
8.0E-5                   2.75E-5                  120000                   1.1462094858924647E-4
8.0E-5                   2.75E-5                  130000                   1.1462097018002498E-4
8.0E-5                   2.75E-5                  140000                   1.1462098147595476E-4
8.0E-5                   2.75E-5                  150000                   1.1462098616199805E-4
8.0E-5                   2.75E-5                  160000                   1.1462098861063435E-4
8.0E-5                   2.75E-5                  170000                   1.1462098962272589E-4
8.0E-5                   2.75E-5                  180000                   1.1462099015109491E-4
8.0E-5                   2.75E-5                  190000                   1.1462099036888618E-4
8.0E-5                   2.75E-5                  200000                   1.1462099048250722E-4
8.0E-5                   3.5000000000000004E-5    0                        0
8.0E-5                   3.5000000000000004E-5    0.1                      0
8.0E-5                   3.5000000000000004E-5    0.2                      0
8.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
8.0E-5                   3.5000000000000004E-5    0.4                      0
8.0E-5                   3.5000000000000004E-5    0.5                      0
8.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.8                      0
8.0E-5                   3.5000000000000004E-5    0.9                      0
8.0E-5                   3.5000000000000004E-5    1                        1.4768848503428773E-6
8.0E-5                   3.5000000000000004E-5    1.1                      2.743367408882311E-6
8.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.7672275461419993E-6
8.0E-5                   3.5000000000000004E-5    1.3                      2.790962969096993E-6
8.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.8145840705220164E-6
8.0E-5                   3.5000000000000004E-5    1.5                      2.8380781401382526E-6
8.0E-5                   3.5000000000000004E-5    1.6                      2.861423848391611E-6
8.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.884690327831875E-6
8.0E-5                   3.5000000000000004E-5    1.8                      2.907877741441394E-6
8.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.930932556323173E-6
8.0E-5                   3.5000000000000004E-5    2                        2.9537248809265937E-6
8.0E-5                   3.5000000000000004E-5    5                        3.5995863318808934E-6
8.0E-5                   3.5000000000000004E-5    10                       4.536797238758763E-6
8.0E-5                   3.5000000000000004E-5    100                      1.3349017748564066E-5
8.0E-5                   3.5000000000000004E-5    100                      1.3349017748564066E-5
8.0E-5                   3.5000000000000004E-5    200                      1.8857227093232585E-5
8.0E-5                   3.5000000000000004E-5    300                      2.3035322282282234E-5
8.0E-5                   3.5000000000000004E-5    400                      2.6526891950998195E-5
8.0E-5                   3.5000000000000004E-5    500                      2.9581221288093457E-5
8.0E-5                   3.5000000000000004E-5    600                      3.2329279045385026E-5
8.0E-5                   3.5000000000000004E-5    700                      3.484377449699324E-5
8.0E-5                   3.5000000000000004E-5    800                      3.717052661967135E-5
8.0E-5                   3.5000000000000004E-5    900                      3.9343517502033006E-5
8.0E-5                   3.5000000000000004E-5    1000                     4.1389449612175845E-5
8.0E-5                   3.5000000000000004E-5    2000                     5.728128069707663E-5
8.0E-5                   3.5000000000000004E-5    3000                     6.794903275618646E-5
8.0E-5                   3.5000000000000004E-5    4000                     7.541242124301404E-5
8.0E-5                   3.5000000000000004E-5    5000                     8.074839315827326E-5
8.0E-5                   3.5000000000000004E-5    6000                     8.466200876267099E-5
8.0E-5                   3.5000000000000004E-5    7000                     8.759170409070707E-5
8.0E-5                   3.5000000000000004E-5    8000                     8.984509121870374E-5
8.0E-5                   3.5000000000000004E-5    9000                     9.159120387650715E-5
8.0E-5                   3.5000000000000004E-5    10000                    9.29461666531229E-5
8.0E-5                   3.5000000000000004E-5    20000                    9.721607442059349E-5
8.0E-5                   3.5000000000000004E-5    30000                    9.762421485814678E-5
8.0E-5                   3.5000000000000004E-5    40000                    9.765335565429568E-5
8.0E-5                   3.5000000000000004E-5    50000                    9.765196250269627E-5
8.0E-5                   3.5000000000000004E-5    60000                    9.764499725326857E-5
8.0E-5                   3.5000000000000004E-5    70000                    9.764206473423971E-5
8.0E-5                   3.5000000000000004E-5    80000                    9.764091026453948E-5
8.0E-5                   3.5000000000000004E-5    90000                    9.764042548476082E-5
8.0E-5                   3.5000000000000004E-5    100000                   9.764023593693898E-5
8.0E-5                   3.5000000000000004E-5    110000                   9.764015843383777E-5
8.0E-5                   3.5000000000000004E-5    120000                   9.764013032443884E-5
8.0E-5                   3.5000000000000004E-5    130000                   9.764011660861122E-5
8.0E-5                   3.5000000000000004E-5    140000                   9.764010923800966E-5
8.0E-5                   3.5000000000000004E-5    150000                   9.764010593264632E-5
8.0E-5                   3.5000000000000004E-5    160000                   9.764010441939152E-5
8.0E-5                   3.5000000000000004E-5    170000                   9.764010371884709E-5
8.0E-5                   3.5000000000000004E-5    180000                   9.764010337657559E-5
8.0E-5                   3.5000000000000004E-5    190000                   9.764010322016993E-5
8.0E-5                   3.5000000000000004E-5    200000                   9.764010314570092E-5
