% Model:              C52_3D_base_unit_cell_recesses(grooves)_v2.mph
% Version:            COMSOL 5.2.0.220
% Date:               Aug 3 2026, 14:56
% Table:              Table 1 - Global Evaluation 2 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
2.0E-5                   2.75E-5                  1.3                      2.0427223694282405E-6
2.0E-5                   2.75E-5                  1.4000000000000001       2.0595716118112663E-6
2.0E-5                   2.75E-5                  1.5                      2.0763496637948097E-6
2.0E-5                   2.75E-5                  1.6                      2.0930724010448204E-6
2.0E-5                   2.75E-5                  1.7000000000000002       2.10966029028767E-6
2.0E-5                   2.75E-5                  1.8                      2.126177662723503E-6
2.0E-5                   2.75E-5                  1.9000000000000001       2.1426458323754764E-6
2.0E-5                   2.75E-5                  2                        2.1590648883368895E-6
2.0E-5                   2.75E-5                  5                        2.622319790388464E-6
2.0E-5                   2.75E-5                  10                       3.301800279963478E-6
2.0E-5                   2.75E-5                  100                      9.802993923368691E-6
2.0E-5                   2.75E-5                  100                      9.802993923368691E-6
2.0E-5                   2.75E-5                  200                      1.3892738530123606E-5
2.0E-5                   2.75E-5                  300                      1.700338750131123E-5
2.0E-5                   2.75E-5                  400                      1.9624271546587293E-5
2.0E-5                   2.75E-5                  500                      2.1919508487848773E-5
2.0E-5                   2.75E-5                  600                      2.399685648228404E-5
2.0E-5                   2.75E-5                  700                      2.590041606959282E-5
2.0E-5                   2.75E-5                  800                      2.766760840319189E-5
2.0E-5                   2.75E-5                  900                      2.932272088822364E-5
2.0E-5                   2.75E-5                  1000                     3.08846860410214E-5
2.0E-5                   2.75E-5                  2000                     4.3435821217315856E-5
2.0E-5                   2.75E-5                  3000                     5.296279609008031E-5
2.0E-5                   2.75E-5                  4000                     6.094401693503407E-5
2.0E-5                   2.75E-5                  5000                     6.791531349516748E-5
2.0E-5                   2.75E-5                  6000                     7.417437536325237E-5
2.0E-5                   2.75E-5                  7000                     7.988257900684736E-5
2.0E-5                   2.75E-5                  8000                     8.514296773028412E-5
2.0E-5                   2.75E-5                  9000                     9.002714751862685E-5
2.0E-5                   2.75E-5                  10000                    9.459121615757268E-5
2.0E-5                   2.75E-5                  20000                    1.280613000718801E-4
2.0E-5                   2.75E-5                  30000                    1.4677942106973806E-4
2.0E-5                   2.75E-5                  40000                    1.5683811134819406E-4
2.0E-5                   2.75E-5                  50000                    1.6198302593186637E-4
2.0E-5                   2.75E-5                  60000                    1.6452192396318663E-4
2.0E-5                   2.75E-5                  70000                    1.656831601834425E-4
2.0E-5                   2.75E-5                  80000                    1.662893558293465E-4
2.0E-5                   2.75E-5                  90000                    1.666371169206228E-4
2.0E-5                   2.75E-5                  100000                   1.668810112267991E-4
2.0E-5                   2.75E-5                  110000                   1.6696924809011127E-4
2.0E-5                   2.75E-5                  120000                   1.6704303724503076E-4
2.0E-5                   2.75E-5                  130000                   1.6707892609257145E-4
2.0E-5                   2.75E-5                  140000                   1.671091858298622E-4
2.0E-5                   2.75E-5                  150000                   1.6712399476452542E-4
2.0E-5                   2.75E-5                  160000                   1.6713650946855534E-4
2.0E-5                   2.75E-5                  170000                   1.671425961416781E-4
2.0E-5                   2.75E-5                  180000                   1.6714772845141738E-4
2.0E-5                   2.75E-5                  190000                   1.671502369857661E-4
2.0E-5                   2.75E-5                  200000                   1.6715235598777631E-4
2.0E-5                   3.5000000000000004E-5    0                        0
2.0E-5                   3.5000000000000004E-5    0.1                      0
2.0E-5                   3.5000000000000004E-5    0.2                      0
2.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
2.0E-5                   3.5000000000000004E-5    0.4                      0
2.0E-5                   3.5000000000000004E-5    0.5                      0
2.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
2.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
2.0E-5                   3.5000000000000004E-5    0.8                      0
2.0E-5                   3.5000000000000004E-5    0.9                      0
2.0E-5                   3.5000000000000004E-5    1                        1.1440110973527281E-6
2.0E-5                   3.5000000000000004E-5    1.1                      2.127847154410206E-6
2.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.1458571747599566E-6
2.0E-5                   3.5000000000000004E-5    1.3                      2.1637814587276612E-6
2.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.1816085827537924E-6
2.0E-5                   3.5000000000000004E-5    1.5                      2.199361959558177E-6
2.0E-5                   3.5000000000000004E-5    1.6                      2.217055636218592E-6
2.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.2345946196353753E-6
2.0E-5                   3.5000000000000004E-5    1.8                      2.2520689911528148E-6
2.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.2694902867936023E-6
2.0E-5                   3.5000000000000004E-5    2                        2.286858604711769E-6
2.0E-5                   3.5000000000000004E-5    5                        2.776355075320973E-6
2.0E-5                   3.5000000000000004E-5    10                       3.4929060206077917E-6
2.0E-5                   3.5000000000000004E-5    100                      1.0341838978792836E-5
2.0E-5                   3.5000000000000004E-5    100                      1.0341838978792836E-5
2.0E-5                   3.5000000000000004E-5    200                      1.4650015099260223E-5
2.0E-5                   3.5000000000000004E-5    300                      1.7926235150834274E-5
2.0E-5                   3.5000000000000004E-5    400                      2.0683747900236434E-5
2.0E-5                   3.5000000000000004E-5    500                      2.309934190014344E-5
2.0E-5                   3.5000000000000004E-5    600                      2.5283826691197426E-5
2.0E-5                   3.5000000000000004E-5    700                      2.7284528055189464E-5
2.0E-5                   3.5000000000000004E-5    800                      2.9141468616424254E-5
2.0E-5                   3.5000000000000004E-5    900                      3.0879976970717664E-5
2.0E-5                   3.5000000000000004E-5    1000                     3.252052577563226E-5
2.0E-5                   3.5000000000000004E-5    2000                     4.568518584566946E-5
2.0E-5                   3.5000000000000004E-5    3000                     5.5636939486883736E-5
2.0E-5                   3.5000000000000004E-5    4000                     6.391102378841169E-5
2.0E-5                   3.5000000000000004E-5    5000                     7.10828614050907E-5
2.0E-5                   3.5000000000000004E-5    6000                     7.746105038706099E-5
2.0E-5                   3.5000000000000004E-5    7000                     8.322282412036236E-5
2.0E-5                   3.5000000000000004E-5    8000                     8.848100238848475E-5
2.0E-5                   3.5000000000000004E-5    9000                     9.332286596173305E-5
2.0E-5                   3.5000000000000004E-5    10000                    9.781688014154225E-5
2.0E-5                   3.5000000000000004E-5    20000                    1.2974175835078622E-4
2.0E-5                   3.5000000000000004E-5    30000                    1.4687022725034957E-4
2.0E-5                   3.5000000000000004E-5    40000                    1.558108982194779E-4
2.0E-5                   3.5000000000000004E-5    50000                    1.602620351212098E-4
2.0E-5                   3.5000000000000004E-5    60000                    1.6237417430042404E-4
2.0E-5                   3.5000000000000004E-5    70000                    1.6330516511757324E-4
2.0E-5                   3.5000000000000004E-5    80000                    1.6379373370937038E-4
2.0E-5                   3.5000000000000004E-5    90000                    1.640966480260109E-4
2.0E-5                   3.5000000000000004E-5    100000                   1.6428594698978348E-4
2.0E-5                   3.5000000000000004E-5    110000                   1.643533940984476E-4
2.0E-5                   3.5000000000000004E-5    120000                   1.6441538697484537E-4
2.0E-5                   3.5000000000000004E-5    130000                   1.6444241364361466E-4
2.0E-5                   3.5000000000000004E-5    140000                   1.6446726961935455E-4
2.0E-5                   3.5000000000000004E-5    150000                   1.6447816676665327E-4
2.0E-5                   3.5000000000000004E-5    160000                   1.6448819009517253E-4
2.0E-5                   3.5000000000000004E-5    170000                   1.644925872952154E-4
2.0E-5                   3.5000000000000004E-5    180000                   1.6449663213419487E-4
2.0E-5                   3.5000000000000004E-5    190000                   1.64498407142179E-4
2.0E-5                   3.5000000000000004E-5    200000                   1.645000399544046E-4
5.0E-5                   5.0E-6                   0                        0
5.0E-5                   5.0E-6                   0.1                      0
5.0E-5                   5.0E-6                   0.2                      0
5.0E-5                   5.0E-6                   0.30000000000000004      0
5.0E-5                   5.0E-6                   0.4                      0
5.0E-5                   5.0E-6                   0.5                      0
5.0E-5                   5.0E-6                   0.6000000000000001       0
5.0E-5                   5.0E-6                   0.7000000000000001       0
5.0E-5                   5.0E-6                   0.8                      0
5.0E-5                   5.0E-6                   0.9                      0
5.0E-5                   5.0E-6                   1                        9.590230232392316E-7
5.0E-5                   5.0E-6                   1.1                      1.7960379729812738E-6
5.0E-5                   5.0E-6                   1.2000000000000002       1.8109636260105857E-6
5.0E-5                   5.0E-6                   1.3                      1.8259049459307403E-6
5.0E-5                   5.0E-6                   1.4000000000000001       1.840760872094873E-6
5.0E-5                   5.0E-6                   1.5                      1.8555539862337885E-6
5.0E-5                   5.0E-6                   1.6                      1.8702962866875462E-6
5.0E-5                   5.0E-6                   1.7000000000000002       1.884906856069427E-6
5.0E-5                   5.0E-6                   1.8                      1.8994568694156383E-6
5.0E-5                   5.0E-6                   1.9000000000000001       1.9139620405768665E-6
5.0E-5                   5.0E-6                   2                        1.9284224524578274E-6
5.0E-5                   5.0E-6                   5                        2.3351001745311742E-6
5.0E-5                   5.0E-6                   10                       2.930226012017144E-6
5.0E-5                   5.0E-6                   100                      8.640336969535134E-6
5.0E-5                   5.0E-6                   100                      8.640336969535134E-6
5.0E-5                   5.0E-6                   200                      1.2270821782851625E-5
5.0E-5                   5.0E-6                   300                      1.5041964473703214E-5
5.0E-5                   5.0E-6                   400                      1.7379959329674043E-5
5.0E-5                   5.0E-6                   500                      1.944333473125924E-5
5.0E-5                   5.0E-6                   600                      2.1301945048801227E-5
5.0E-5                   5.0E-6                   700                      2.300740396137038E-5
5.0E-5                   5.0E-6                   800                      2.4593294355270437E-5
5.0E-5                   5.0E-6                   900                      2.608025920877672E-5
5.0E-5                   5.0E-6                   1000                     2.748623856778847E-5
5.0E-5                   5.0E-6                   2000                     3.887610454176833E-5
5.0E-5                   5.0E-6                   3000                     4.762560472307186E-5
5.0E-5                   5.0E-6                   4000                     5.498286095157161E-5
5.0E-5                   5.0E-6                   5000                     6.145874279659061E-5
5.0E-5                   5.0E-6                   6000                     6.733243118976057E-5
5.0E-5                   5.0E-6                   7000                     7.273258965126002E-5
5.0E-5                   5.0E-6                   8000                     7.774567856600948E-5
5.0E-5                   5.0E-6                   9000                     8.244718849600071E-5
5.0E-5                   5.0E-6                   10000                    8.688584136499371E-5
5.0E-5                   5.0E-6                   20000                    1.2146330947872777E-4
5.0E-5                   5.0E-6                   30000                    1.4319188513232847E-4
5.0E-5                   5.0E-6                   40000                    1.562082044059315E-4
5.0E-5                   5.0E-6                   50000                    1.6357366712288753E-4
5.0E-5                   5.0E-6                   60000                    1.6756258122176728E-4
5.0E-5                   5.0E-6                   70000                    1.696574791877467E-4
5.0E-5                   5.0E-6                   80000                    1.7079846409294113E-4
5.0E-5                   5.0E-6                   90000                    1.7143695907821904E-4
5.0E-5                   5.0E-6                   100000                   1.7181612612924627E-4
5.0E-5                   5.0E-6                   110000                   1.7209678385859527E-4
5.0E-5                   5.0E-6                   120000                   1.722741610164041E-4
5.0E-5                   5.0E-6                   130000                   1.7238674454654997E-4
5.0E-5                   5.0E-6                   140000                   1.724423626961008E-4
5.0E-5                   5.0E-6                   150000                   1.724754864162342E-4
5.0E-5                   5.0E-6                   160000                   1.7248153393171548E-4
5.0E-5                   5.0E-6                   170000                   1.7248501716221251E-4
5.0E-5                   5.0E-6                   180000                   1.7247977058977486E-4
5.0E-5                   5.0E-6                   190000                   1.724762960024787E-4
5.0E-5                   5.0E-6                   200000                   1.7247156897907907E-4
5.0E-5                   1.25E-5                  0                        0
5.0E-5                   1.25E-5                  0.1                      0
5.0E-5                   1.25E-5                  0.2                      0
5.0E-5                   1.25E-5                  0.30000000000000004      0
5.0E-5                   1.25E-5                  0.4                      0
5.0E-5                   1.25E-5                  0.5                      0
5.0E-5                   1.25E-5                  0.6000000000000001       0
5.0E-5                   1.25E-5                  0.7000000000000001       0
5.0E-5                   1.25E-5                  0.8                      0
5.0E-5                   1.25E-5                  0.9                      0
5.0E-5                   1.25E-5                  1                        9.617086584520281E-7
5.0E-5                   1.25E-5                  1.1                      1.799440933783914E-6
5.0E-5                   1.25E-5                  1.2000000000000002       1.8148182753865902E-6
5.0E-5                   1.25E-5                  1.3                      1.8300240097824969E-6
5.0E-5                   1.25E-5                  1.4000000000000001       1.8451469864731553E-6
5.0E-5                   1.25E-5                  1.5                      1.8602039794256427E-6
5.0E-5                   1.25E-5                  1.6                      1.8752098568692187E-6
5.0E-5                   1.25E-5                  1.7000000000000002       1.890089141771785E-6
5.0E-5                   1.25E-5                  1.8                      1.9049021947166471E-6
5.0E-5                   1.25E-5                  1.9000000000000001       1.919669970555829E-6
5.0E-5                   1.25E-5                  2                        1.9343925540077435E-6
5.0E-5                   1.25E-5                  5                        2.34869375812966E-6
5.0E-5                   1.25E-5                  10                       2.9551963780983027E-6
5.0E-5                   1.25E-5                  100                      8.752274467905526E-6
5.0E-5                   1.25E-5                  100                      8.752274467905526E-6
5.0E-5                   1.25E-5                  200                      1.242455143861411E-5
5.0E-5                   1.25E-5                  300                      1.5228137360744184E-5
5.0E-5                   1.25E-5                  400                      1.7593817492179994E-5
5.0E-5                   1.25E-5                  500                      1.9671560249135887E-5
5.0E-5                   1.25E-5                  600                      2.1554000222304773E-5
5.0E-5                   1.25E-5                  700                      2.3281451277398018E-5
5.0E-5                   1.25E-5                  800                      2.4887766345669754E-5
5.0E-5                   1.25E-5                  900                      2.639429456450607E-5
5.0E-5                   1.25E-5                  1000                     2.781834012841035E-5
5.0E-5                   1.25E-5                  2000                     3.932879655151574E-5
5.0E-5                   1.25E-5                  3000                     4.814922586947449E-5
5.0E-5                   1.25E-5                  4000                     5.559192944149681E-5
5.0E-5                   1.25E-5                  5000                     6.214127096015502E-5
5.0E-5                   1.25E-5                  6000                     6.806196547674525E-5
5.0E-5                   1.25E-5                  7000                     7.350323660045245E-5
5.0E-5                   1.25E-5                  8000                     7.855592989485735E-5
5.0E-5                   1.25E-5                  9000                     8.328638457858938E-5
5.0E-5                   1.25E-5                  10000                    8.774726965602159E-5
5.0E-5                   1.25E-5                  20000                    1.2171227266739676E-4
5.0E-5                   1.25E-5                  30000                    1.419060185687167E-4
5.0E-5                   1.25E-5                  40000                    1.532586206309829E-4
5.0E-5                   1.25E-5                  50000                    1.5927871586039595E-4
5.0E-5                   1.25E-5                  60000                    1.6234615140461102E-4
5.0E-5                   1.25E-5                  70000                    1.6390426428414395E-4
5.0E-5                   1.25E-5                  80000                    1.6470911154429124E-4
5.0E-5                   1.25E-5                  90000                    1.651682414307658E-4
5.0E-5                   1.25E-5                  100000                   1.654814551818514E-4
5.0E-5                   1.25E-5                  110000                   1.656627081308167E-4
5.0E-5                   1.25E-5                  120000                   1.6576101177180621E-4
5.0E-5                   1.25E-5                  130000                   1.6582129827763843E-4
5.0E-5                   1.25E-5                  140000                   1.6584623265216515E-4
5.0E-5                   1.25E-5                  150000                   1.6585646753162936E-4
5.0E-5                   1.25E-5                  160000                   1.6585205785544135E-4
5.0E-5                   1.25E-5                  170000                   1.658485974284134E-4
5.0E-5                   1.25E-5                  180000                   1.6584201519837267E-4
5.0E-5                   1.25E-5                  190000                   1.6583772265769728E-4
5.0E-5                   1.25E-5                  200000                   1.6583451479076079E-4
5.0E-5                   2.0E-5                   0                        0
5.0E-5                   2.0E-5                   0.1                      0
5.0E-5                   2.0E-5                   0.2                      0
5.0E-5                   2.0E-5                   0.30000000000000004      0
5.0E-5                   2.0E-5                   0.4                      0
5.0E-5                   2.0E-5                   0.5                      0
5.0E-5                   2.0E-5                   0.6000000000000001       0
5.0E-5                   2.0E-5                   0.7000000000000001       0
5.0E-5                   2.0E-5                   0.8                      0
5.0E-5                   2.0E-5                   0.9                      0
5.0E-5                   2.0E-5                   1                        9.866709780866119E-7
5.0E-5                   2.0E-5                   1.1                      1.8365493610121582E-6
5.0E-5                   2.0E-5                   1.2000000000000002       1.8521767664700557E-6
5.0E-5                   2.0E-5                   1.3                      1.867728398666155E-6
5.0E-5                   2.0E-5                   1.4000000000000001       1.8831934477640871E-6
5.0E-5                   2.0E-5                   1.5                      1.8985919991898474E-6
5.0E-5                   2.0E-5                   1.6                      1.913937813239676E-6
5.0E-5                   2.0E-5                   1.7000000000000002       1.9291528081757915E-6
5.0E-5                   2.0E-5                   1.8                      1.94430021639999E-6
5.0E-5                   2.0E-5                   1.9000000000000001       1.9594010168183906E-6
5.0E-5                   2.0E-5                   2                        1.974455297155308E-6
5.0E-5                   2.0E-5                   5                        2.398199075249439E-6
5.0E-5                   2.0E-5                   10                       3.0175344706249915E-6
5.0E-5                   2.0E-5                   100                      8.943430704327662E-6
5.0E-5                   2.0E-5                   100                      8.943430704327662E-6
5.0E-5                   2.0E-5                   200                      1.2698175806472803E-5
5.0E-5                   2.0E-5                   300                      1.5561690410176104E-5
5.0E-5                   2.0E-5                   400                      1.7978743705549956E-5
5.0E-5                   2.0E-5                   500                      2.009925308616229E-5
5.0E-5                   2.0E-5                   600                      2.2021133870165643E-5
5.0E-5                   2.0E-5                   700                      2.3784722068840197E-5
5.0E-5                   2.0E-5                   800                      2.5424180049690454E-5
5.0E-5                   2.0E-5                   900                      2.696159699222379E-5
5.0E-5                   2.0E-5                   1000                     2.841428665605236E-5
5.0E-5                   2.0E-5                   2000                     4.014864146122142E-5
5.0E-5                   2.0E-5                   3000                     4.912896208867236E-5
5.0E-5                   2.0E-5                   4000                     5.670206008393383E-5
5.0E-5                   2.0E-5                   5000                     6.335714656813535E-5
5.0E-5                   2.0E-5                   6000                     6.936521501558682E-5
5.0E-5                   2.0E-5                   7000                     7.487250722881049E-5
5.0E-5                   2.0E-5                   8000                     7.997021885329658E-5
5.0E-5                   2.0E-5                   9000                     8.472073935020054E-5
5.0E-5                   2.0E-5                   10000                    8.91733177235628E-5
5.0E-5                   2.0E-5                   20000                    1.2194890779074169E-4
5.0E-5                   2.0E-5                   30000                    1.401131832402919E-4
5.0E-5                   2.0E-5                   40000                    1.496993391952322E-4
5.0E-5                   2.0E-5                   50000                    1.545092877336099E-4
5.0E-5                   2.0E-5                   60000                    1.5683607393082093E-4
5.0E-5                   2.0E-5                   70000                    1.5787092897163107E-4
5.0E-5                   2.0E-5                   80000                    1.5841141206672345E-4
5.0E-5                   2.0E-5                   90000                    1.5872640570935645E-4
5.0E-5                   2.0E-5                   100000                   1.5894858401385814E-4
5.0E-5                   2.0E-5                   110000                   1.5902736591926874E-4
5.0E-5                   2.0E-5                   120000                   1.590956172590614E-4
5.0E-5                   2.0E-5                   130000                   1.591273720661928E-4
5.0E-5                   2.0E-5                   140000                   1.5915501365154307E-4
5.0E-5                   2.0E-5                   150000                   1.5916793007751597E-4
5.0E-5                   2.0E-5                   160000                   1.5917918761536155E-4
5.0E-5                   2.0E-5                   170000                   1.5918445084048028E-4
5.0E-5                   2.0E-5                   180000                   1.5918903887897297E-4
5.0E-5                   2.0E-5                   190000                   1.5919118447940852E-4
5.0E-5                   2.0E-5                   200000                   1.591930549876356E-4
5.0E-5                   2.75E-5                  0                        0
5.0E-5                   2.75E-5                  0.1                      0
5.0E-5                   2.75E-5                  0.2                      0
5.0E-5                   2.75E-5                  0.30000000000000004      0
5.0E-5                   2.75E-5                  0.4                      0
5.0E-5                   2.75E-5                  0.5                      0
5.0E-5                   2.75E-5                  0.6000000000000001       0
5.0E-5                   2.75E-5                  0.7000000000000001       0
5.0E-5                   2.75E-5                  0.8                      0
5.0E-5                   2.75E-5                  0.9                      0
5.0E-5                   2.75E-5                  1                        1.014435109493557E-6
5.0E-5                   2.75E-5                  1.1                      1.8863808541565658E-6
5.0E-5                   2.75E-5                  1.2000000000000002       1.9024498727742394E-6
5.0E-5                   2.75E-5                  1.3                      1.918440968116302E-6
5.0E-5                   2.75E-5                  1.4000000000000001       1.934346006806352E-6
5.0E-5                   2.75E-5                  1.5                      1.9501829572364673E-6
5.0E-5                   2.75E-5                  1.6                      1.965966402808725E-6
5.0E-5                   2.75E-5                  1.7000000000000002       1.9816161352721542E-6
5.0E-5                   2.75E-5                  1.8                      1.9972008835070556E-6
5.0E-5                   2.75E-5                  1.9000000000000001       2.012738156773673E-6
5.0E-5                   2.75E-5                  2                        2.0282280439155483E-6
5.0E-5                   2.75E-5                  5                        2.4646226478948765E-6
5.0E-5                   2.75E-5                  10                       3.103135527407755E-6
5.0E-5                   2.75E-5                  100                      9.218953506377191E-6
5.0E-5                   2.75E-5                  100                      9.218953506377191E-6
5.0E-5                   2.75E-5                  200                      1.3084893837420641E-5
5.0E-5                   2.75E-5                  300                      1.603241819942869E-5
5.0E-5                   2.75E-5                  400                      1.8518978042772656E-5
5.0E-5                   2.75E-5                  500                      2.0700784493904698E-5
5.0E-5                   2.75E-5                  600                      2.267732219708146E-5
5.0E-5                   2.75E-5                  700                      2.4490490088628938E-5
5.0E-5                   2.75E-5                  800                      2.617578582521523E-5
5.0E-5                   2.75E-5                  900                      2.7755808002176686E-5
5.0E-5                   2.75E-5                  1000                     2.9248682372939487E-5
5.0E-5                   2.75E-5                  2000                     4.130003040317874E-5
5.0E-5                   2.75E-5                  3000                     5.051100377962376E-5
5.0E-5                   2.75E-5                  4000                     5.825580831249681E-5
5.0E-5                   2.75E-5                  5000                     6.503875669328392E-5
5.0E-5                   2.75E-5                  6000                     7.112395495033627E-5
5.0E-5                   2.75E-5                  7000                     7.665761785570497E-5
5.0E-5                   2.75E-5                  8000                     8.173160406745688E-5
5.0E-5                   2.75E-5                  9000                     8.641647852312317E-5
5.0E-5                   2.75E-5                  10000                    9.07689541712442E-5
5.0E-5                   2.75E-5                  20000                    1.2139694926643926E-4
5.0E-5                   2.75E-5                  30000                    1.372819649816917E-4
5.0E-5                   2.75E-5                  40000                    1.4527147217278938E-4
5.0E-5                   2.75E-5                  50000                    1.4911393005282822E-4
5.0E-5                   2.75E-5                  60000                    1.508708993386934E-4
5.0E-5                   2.75E-5                  70000                    1.5174624202123283E-4
5.0E-5                   2.75E-5                  80000                    1.52224823642983E-4
5.0E-5                   2.75E-5                  90000                    1.524459596239892E-4
5.0E-5                   2.75E-5                  100000                   1.5254282630246333E-4
5.0E-5                   2.75E-5                  110000                   1.526002525878224E-4
5.0E-5                   2.75E-5                  120000                   1.5260187654624342E-4
5.0E-5                   2.75E-5                  130000                   1.5258827783094485E-4
5.0E-5                   2.75E-5                  140000                   1.525780693936044E-4
5.0E-5                   2.75E-5                  150000                   1.5257271885085345E-4
5.0E-5                   2.75E-5                  160000                   1.5256870568509487E-4
5.0E-5                   2.75E-5                  170000                   1.5256660850306044E-4
5.0E-5                   2.75E-5                  180000                   1.5256503462808858E-4
5.0E-5                   2.75E-5                  190000                   1.5256421041528117E-4
5.0E-5                   2.75E-5                  200000                   1.5256359218285466E-4
5.0E-5                   3.5000000000000004E-5    0                        0
5.0E-5                   3.5000000000000004E-5    0.1                      0
5.0E-5                   3.5000000000000004E-5    0.2                      0
5.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
5.0E-5                   3.5000000000000004E-5    0.4                      0
5.0E-5                   3.5000000000000004E-5    0.5                      0
5.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
5.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
5.0E-5                   3.5000000000000004E-5    0.8                      0
5.0E-5                   3.5000000000000004E-5    0.9                      0
5.0E-5                   3.5000000000000004E-5    1                        1.0662513199651244E-6
5.0E-5                   3.5000000000000004E-5    1.1                      1.983429424057321E-6
5.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.0000147489710848E-6
5.0E-5                   3.5000000000000004E-5    1.3                      2.0165201425417056E-6
5.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.0329341647696462E-6
5.0E-5                   3.5000000000000004E-5    1.5                      2.049279894377723E-6
5.0E-5                   3.5000000000000004E-5    1.6                      2.0655699092874196E-6
5.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.0817131211602857E-6
5.0E-5                   3.5000000000000004E-5    1.8                      2.0977983802005123E-6
5.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.113834211252102E-6
5.0E-5                   3.5000000000000004E-5    2                        2.1298207046458762E-6
5.0E-5                   3.5000000000000004E-5    5                        2.5800019913756972E-6
5.0E-5                   3.5000000000000004E-5    10                       3.23837564357745E-6
5.0E-5                   3.5000000000000004E-5    100                      9.557842090874796E-6
5.0E-5                   3.5000000000000004E-5    100                      9.557842090874796E-6
5.0E-5                   3.5000000000000004E-5    200                      1.355929009878709E-5
5.0E-5                   3.5000000000000004E-5    300                      1.662886581076136E-5
5.0E-5                   3.5000000000000004E-5    400                      1.91945985457307E-5
5.0E-5                   3.5000000000000004E-5    500                      2.1449685775546404E-5
5.0E-5                   3.5000000000000004E-5    600                      2.349202280722404E-5
5.0E-5                   3.5000000000000004E-5    700                      2.5368749740280257E-5
5.0E-5                   3.5000000000000004E-5    800                      2.71134601263251E-5
5.0E-5                   3.5000000000000004E-5    900                      2.874932550085711E-5
5.0E-5                   3.5000000000000004E-5    1000                     3.0294958126396366E-5
5.0E-5                   3.5000000000000004E-5    2000                     4.274437926405274E-5
5.0E-5                   3.5000000000000004E-5    3000                     5.2193898977928936E-5
5.0E-5                   3.5000000000000004E-5    4000                     6.003208243855256E-5
5.0E-5                   3.5000000000000004E-5    5000                     6.680525918183826E-5
5.0E-5                   3.5000000000000004E-5    6000                     7.278047285319061E-5
5.0E-5                   3.5000000000000004E-5    7000                     7.812868393925654E-5
5.0E-5                   3.5000000000000004E-5    8000                     8.297051948324645E-5
5.0E-5                   3.5000000000000004E-5    9000                     8.7397417620439E-5
5.0E-5                   3.5000000000000004E-5    10000                    9.14678276185567E-5
5.0E-5                   3.5000000000000004E-5    20000                    1.1926523875742365E-4
5.0E-5                   3.5000000000000004E-5    30000                    1.3323076105408233E-4
5.0E-5                   3.5000000000000004E-5    40000                    1.4006644977445214E-4
5.0E-5                   3.5000000000000004E-5    50000                    1.4321966266875636E-4
5.0E-5                   3.5000000000000004E-5    60000                    1.4459589344961295E-4
5.0E-5                   3.5000000000000004E-5    70000                    1.4523964818089028E-4
5.0E-5                   3.5000000000000004E-5    80000                    1.4557130288420447E-4
5.0E-5                   3.5000000000000004E-5    90000                    1.4576574038415905E-4
5.0E-5                   3.5000000000000004E-5    100000                   1.4588057192105916E-4
5.0E-5                   3.5000000000000004E-5    110000                   1.459281966261174E-4
5.0E-5                   3.5000000000000004E-5    120000                   1.4595549997819873E-4
5.0E-5                   3.5000000000000004E-5    130000                   1.459531862992671E-4
5.0E-5                   3.5000000000000004E-5    140000                   1.459527128023395E-4
5.0E-5                   3.5000000000000004E-5    150000                   1.4594478909503626E-4
5.0E-5                   3.5000000000000004E-5    160000                   1.459397224726941E-4
5.0E-5                   3.5000000000000004E-5    170000                   1.4593534283655545E-4
5.0E-5                   3.5000000000000004E-5    180000                   1.4593340477015834E-4
5.0E-5                   3.5000000000000004E-5    190000                   1.459317299273208E-4
5.0E-5                   3.5000000000000004E-5    200000                   1.4593099044337833E-4
8.0E-5                   5.0E-6                   0                        0
8.0E-5                   5.0E-6                   0.1                      0
8.0E-5                   5.0E-6                   0.2                      0
8.0E-5                   5.0E-6                   0.30000000000000004      0
8.0E-5                   5.0E-6                   0.4                      0
8.0E-5                   5.0E-6                   0.5                      0
8.0E-5                   5.0E-6                   0.6000000000000001       0
8.0E-5                   5.0E-6                   0.7000000000000001       0
8.0E-5                   5.0E-6                   0.8                      0
8.0E-5                   5.0E-6                   0.9                      0
8.0E-5                   5.0E-6                   1                        9.474255529527562E-7
8.0E-5                   5.0E-6                   1.1                      1.7730623726879126E-6
8.0E-5                   5.0E-6                   1.2000000000000002       1.7883363585880338E-6
8.0E-5                   5.0E-6                   1.3                      1.8034380924102433E-6
8.0E-5                   5.0E-6                   1.4000000000000001       1.8184555969607434E-6
8.0E-5                   5.0E-6                   1.5                      1.8334056328129812E-6
