% Model:              C52_3D_base_unit_cell_recesses_v2.mph
% Version:            COMSOL 5.2.0.220
% Date:               Jul 13 2026, 00:42
% Table:              Table 4 - Global Evaluation 1 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
8.0E-5                   5.0E-6                   1.3                      1.1652880997073716E-6
8.0E-5                   5.0E-6                   1.4000000000000001       1.1731904366396984E-6
8.0E-5                   5.0E-6                   1.5                      1.1810665267026004E-6
8.0E-5                   5.0E-6                   1.6                      1.1888923674799802E-6
8.0E-5                   5.0E-6                   1.7000000000000002       1.196695517147157E-6
8.0E-5                   5.0E-6                   1.8                      1.2044760396942302E-6
8.0E-5                   5.0E-6                   1.9000000000000001       1.2122339984703814E-6
8.0E-5                   5.0E-6                   2                        1.219929588583325E-6
8.0E-5                   5.0E-6                   5                        1.4391687554263248E-6
8.0E-5                   5.0E-6                   10                       1.762690308514058E-6
8.0E-5                   5.0E-6                   100                      4.907653490239541E-6
8.0E-5                   5.0E-6                   100                      4.907653490239541E-6
8.0E-5                   5.0E-6                   200                      6.919443325960677E-6
8.0E-5                   5.0E-6                   300                      8.46675956664239E-6
8.0E-5                   5.0E-6                   400                      9.764830849719025E-6
8.0E-5                   5.0E-6                   500                      1.0907126479150545E-5
8.0E-5                   5.0E-6                   600                      1.1943881357507408E-5
8.0E-5                   5.0E-6                   700                      1.29029972032727E-5
8.0E-5                   5.0E-6                   800                      1.3799315348465854E-5
8.0E-5                   5.0E-6                   900                      1.4643891243881024E-5
8.0E-5                   5.0E-6                   1000                     1.544498504920121E-5
8.0E-5                   5.0E-6                   2000                     2.203425945836133E-5
8.0E-5                   5.0E-6                   3000                     2.725161779980902E-5
8.0E-5                   5.0E-6                   4000                     3.174646641351701E-5
8.0E-5                   5.0E-6                   5000                     3.580216865495276E-5
8.0E-5                   5.0E-6                   6000                     3.95480983824058E-5
8.0E-5                   5.0E-6                   7000                     4.305436207352515E-5
8.0E-5                   5.0E-6                   8000                     4.6368224735327726E-5
8.0E-5                   5.0E-6                   9000                     4.95239737710378E-5
8.0E-5                   5.0E-6                   10000                    5.2547050360891317E-5
8.0E-5                   5.0E-6                   20000                    7.79515716252716E-5
8.0E-5                   5.0E-6                   30000                    9.724156673301852E-5
8.0E-5                   5.0E-6                   40000                    1.1223399910514841E-4
8.0E-5                   5.0E-6                   50000                    1.2400373434715288E-4
8.0E-5                   5.0E-6                   60000                    1.3332158640226796E-4
8.0E-5                   5.0E-6                   70000                    1.4074208346263425E-4
8.0E-5                   5.0E-6                   80000                    1.4666844171748236E-4
8.0E-5                   5.0E-6                   90000                    1.5137620808408712E-4
8.0E-5                   5.0E-6                   100000                   1.550879428411221E-4
8.0E-5                   5.0E-6                   110000                   1.5799727454358028E-4
8.0E-5                   5.0E-6                   120000                   1.602634720275365E-4
8.0E-5                   5.0E-6                   130000                   1.6202131660746967E-4
8.0E-5                   5.0E-6                   140000                   1.6338662363372383E-4
8.0E-5                   5.0E-6                   150000                   1.6445258496303856E-4
8.0E-5                   5.0E-6                   160000                   1.6529612050724266E-4
8.0E-5                   5.0E-6                   170000                   1.6596110522487157E-4
8.0E-5                   5.0E-6                   180000                   1.664966064849814E-4
8.0E-5                   5.0E-6                   190000                   1.6691241614536946E-4
8.0E-5                   5.0E-6                   200000                   1.6723886744734066E-4
8.0E-5                   1.25E-5                  0                        0
8.0E-5                   1.25E-5                  0.1                      0
8.0E-5                   1.25E-5                  0.2                      0
8.0E-5                   1.25E-5                  0.30000000000000004      0
8.0E-5                   1.25E-5                  0.4                      0
8.0E-5                   1.25E-5                  0.5                      0
8.0E-5                   1.25E-5                  0.6000000000000001       0
8.0E-5                   1.25E-5                  0.7000000000000001       0
8.0E-5                   1.25E-5                  0.8                      0
8.0E-5                   1.25E-5                  0.9                      0
8.0E-5                   1.25E-5                  1                        7.343084539906911E-7
8.0E-5                   1.25E-5                  1.1                      1.359326469322337E-6
8.0E-5                   1.25E-5                  1.2000000000000002       1.3682049763446134E-6
8.0E-5                   1.25E-5                  1.3                      1.3770514589688293E-6
8.0E-5                   1.25E-5                  1.4000000000000001       1.3858693225185689E-6
8.0E-5                   1.25E-5                  1.5                      1.3946519953277204E-6
8.0E-5                   1.25E-5                  1.6                      1.4034009355884184E-6
8.0E-5                   1.25E-5                  1.7000000000000002       1.4121277026973174E-6
8.0E-5                   1.25E-5                  1.8                      1.4208323429574274E-6
8.0E-5                   1.25E-5                  1.9000000000000001       1.4294893469945595E-6
8.0E-5                   1.25E-5                  2                        1.4380981371378577E-6
8.0E-5                   1.25E-5                  5                        1.6847603952443647E-6
8.0E-5                   1.25E-5                  10                       2.053825818206746E-6
8.0E-5                   1.25E-5                  100                      5.7296390205149256E-6
8.0E-5                   1.25E-5                  100                      5.7296390205149256E-6
8.0E-5                   1.25E-5                  200                      8.085371578256355E-6
8.0E-5                   1.25E-5                  300                      9.867590522235693E-6
8.0E-5                   1.25E-5                  400                      1.1353213045146367E-5
8.0E-5                   1.25E-5                  500                      1.265614249393062E-5
8.0E-5                   1.25E-5                  600                      1.3826943466276329E-5
8.0E-5                   1.25E-5                  700                      1.4897439051681787E-5
8.0E-5                   1.25E-5                  800                      1.5889519696251324E-5
8.0E-5                   1.25E-5                  900                      1.6819660812696788E-5
8.0E-5                   1.25E-5                  1000                     1.7695458172129E-5
8.0E-5                   1.25E-5                  2000                     2.4769547352960045E-5
8.0E-5                   1.25E-5                  3000                     3.018705712375071E-5
8.0E-5                   1.25E-5                  4000                     3.481438664605335E-5
8.0E-5                   1.25E-5                  5000                     3.893605821154379E-5
8.0E-5                   1.25E-5                  6000                     4.270011863779468E-5
8.0E-5                   1.25E-5                  7000                     4.620201910261484E-5
8.0E-5                   1.25E-5                  8000                     4.949943707839023E-5
8.0E-5                   1.25E-5                  9000                     5.262942648081075E-5
8.0E-5                   1.25E-5                  10000                    5.5614403341220584E-5
8.0E-5                   1.25E-5                  20000                    8.013849478939585E-5
8.0E-5                   1.25E-5                  30000                    9.79662002442198E-5
8.0E-5                   1.25E-5                  40000                    1.1126954481020668E-4
8.0E-5                   1.25E-5                  50000                    1.2131289875100146E-4
8.0E-5                   1.25E-5                  60000                    1.2901478135533552E-4
8.0E-5                   1.25E-5                  70000                    1.3499115605025824E-4
8.0E-5                   1.25E-5                  80000                    1.3960299153630704E-4
8.0E-5                   1.25E-5                  90000                    1.4315617708881014E-4
8.0E-5                   1.25E-5                  100000                   1.4590418140034912E-4
8.0E-5                   1.25E-5                  110000                   1.479996435015965E-4
8.0E-5                   1.25E-5                  120000                   1.4959580172395503E-4
8.0E-5                   1.25E-5                  130000                   1.508022224176542E-4
8.0E-5                   1.25E-5                  140000                   1.5172984748232666E-4
8.0E-5                   1.25E-5                  150000                   1.5244957772644183E-4
8.0E-5                   1.25E-5                  160000                   1.5298164278327241E-4
8.0E-5                   1.25E-5                  170000                   1.534042690525118E-4
8.0E-5                   1.25E-5                  180000                   1.5373765516640982E-4
8.0E-5                   1.25E-5                  190000                   1.5398855487656657E-4
8.0E-5                   1.25E-5                  200000                   1.5417578060703078E-4
8.0E-5                   2.0E-5                   0                        0
8.0E-5                   2.0E-5                   0.1                      0
8.0E-5                   2.0E-5                   0.2                      0
8.0E-5                   2.0E-5                   0.30000000000000004      0
8.0E-5                   2.0E-5                   0.4                      0
8.0E-5                   2.0E-5                   0.5                      0
8.0E-5                   2.0E-5                   0.6000000000000001       0
8.0E-5                   2.0E-5                   0.7000000000000001       0
8.0E-5                   2.0E-5                   0.8                      0
8.0E-5                   2.0E-5                   0.9                      0
8.0E-5                   2.0E-5                   1                        8.456162834483755E-7
8.0E-5                   2.0E-5                   1.1                      1.5661986113309591E-6
8.0E-5                   2.0E-5                   1.2000000000000002       1.5761155625142379E-6
8.0E-5                   2.0E-5                   1.3                      1.5859978665710353E-6
8.0E-5                   2.0E-5                   1.4000000000000001       1.5958522164004055E-6
8.0E-5                   2.0E-5                   1.5                      1.6056622381566805E-6
8.0E-5                   2.0E-5                   1.6                      1.6154461625747387E-6
8.0E-5                   2.0E-5                   1.7000000000000002       1.6252062797071316E-6
8.0E-5                   2.0E-5                   1.8                      1.6349302750062956E-6
8.0E-5                   2.0E-5                   1.9000000000000001       1.6445939986622224E-6
8.0E-5                   2.0E-5                   2                        1.6542361882248224E-6
8.0E-5                   2.0E-5                   5                        1.9307713617149204E-6
8.0E-5                   2.0E-5                   10                       2.3471922872169453E-6
8.0E-5                   2.0E-5                   100                      6.5520833847255195E-6
8.0E-5                   2.0E-5                   100                      6.5520833847255195E-6
8.0E-5                   2.0E-5                   200                      9.253125194235756E-6
8.0E-5                   2.0E-5                   300                      1.1307779378443419E-5
8.0E-5                   2.0E-5                   400                      1.3022078041769287E-5
8.0E-5                   2.0E-5                   500                      1.4520511217813864E-5
8.0E-5                   2.0E-5                   600                      1.5871416970646526E-5
8.0E-5                   2.0E-5                   700                      1.7111352986850184E-5
8.0E-5                   2.0E-5                   800                      1.8256143339954797E-5
8.0E-5                   2.0E-5                   900                      1.932377099972157E-5
8.0E-5                   2.0E-5                   1000                     2.0326792096562947E-5
8.0E-5                   2.0E-5                   2000                     2.8290272410242697E-5
8.0E-5                   2.0E-5                   3000                     3.428441038444032E-5
8.0E-5                   2.0E-5                   4000                     3.929258148897366E-5
8.0E-5                   2.0E-5                   5000                     4.368671854964883E-5
8.0E-5                   2.0E-5                   6000                     4.765195301424304E-5
8.0E-5                   2.0E-5                   7000                     5.130803335844527E-5
8.0E-5                   2.0E-5                   8000                     5.471937434873125E-5
8.0E-5                   2.0E-5                   9000                     5.7928699290214376E-5
8.0E-5                   2.0E-5                   10000                    6.0965241012279046E-5
8.0E-5                   2.0E-5                   20000                    8.481196662301882E-5
8.0E-5                   2.0E-5                   30000                    1.0071769549990592E-4
8.0E-5                   2.0E-5                   40000                    1.1161924338298743E-4
8.0E-5                   2.0E-5                   50000                    1.1939439575526267E-4
8.0E-5                   2.0E-5                   60000                    1.2510698827170307E-4
8.0E-5                   2.0E-5                   70000                    1.29365387764694E-4
8.0E-5                   2.0E-5                   80000                    1.3254675838740454E-4
8.0E-5                   2.0E-5                   90000                    1.3491669957947338E-4
8.0E-5                   2.0E-5                   100000                   1.3667148818207446E-4
8.0E-5                   2.0E-5                   110000                   1.3795600318053543E-4
8.0E-5                   2.0E-5                   120000                   1.3888069242847022E-4
8.0E-5                   2.0E-5                   130000                   1.3954512228617409E-4
8.0E-5                   2.0E-5                   140000                   1.4003093939045724E-4
8.0E-5                   2.0E-5                   150000                   1.403699333751945E-4
8.0E-5                   2.0E-5                   160000                   1.4061974630829455E-4
8.0E-5                   2.0E-5                   170000                   1.4079719535349625E-4
8.0E-5                   2.0E-5                   180000                   1.409425458600058E-4
8.0E-5                   2.0E-5                   190000                   1.410475277667858E-4
8.0E-5                   2.0E-5                   200000                   1.4113497121575683E-4
8.0E-5                   2.75E-5                  0                        0
8.0E-5                   2.75E-5                  0.1                      0
8.0E-5                   2.75E-5                  0.2                      0
8.0E-5                   2.75E-5                  0.30000000000000004      0
8.0E-5                   2.75E-5                  0.4                      0
8.0E-5                   2.75E-5                  0.5                      0
8.0E-5                   2.75E-5                  0.6000000000000001       0
8.0E-5                   2.75E-5                  0.7000000000000001       0
8.0E-5                   2.75E-5                  0.8                      0
8.0E-5                   2.75E-5                  0.9                      0
8.0E-5                   2.75E-5                  1                        9.615343412778209E-7
8.0E-5                   2.75E-5                  1.1                      1.7773657953187394E-6
8.0E-5                   2.75E-5                  1.2000000000000002       1.7885052073760899E-6
8.0E-5                   2.75E-5                  1.3                      1.799605911016134E-6
8.0E-5                   2.75E-5                  1.4000000000000001       1.8106710840425014E-6
8.0E-5                   2.75E-5                  1.5                      1.8216952625313008E-6
8.0E-5                   2.75E-5                  1.6                      1.8326760334245876E-6
8.0E-5                   2.75E-5                  1.7000000000000002       1.8436299893766091E-6
8.0E-5                   2.75E-5                  1.8                      1.85455718202453E-6
8.0E-5                   2.75E-5                  1.9000000000000001       1.8654335166235081E-6
8.0E-5                   2.75E-5                  2                        1.8762428717056457E-6
8.0E-5                   2.75E-5                  5                        2.186466263626804E-6
8.0E-5                   2.75E-5                  10                       2.652356390414228E-6
8.0E-5                   2.75E-5                  100                      7.3771156861020255E-6
8.0E-5                   2.75E-5                  100                      7.3771156861020255E-6
8.0E-5                   2.75E-5                  200                      1.0428176208392083E-5
8.0E-5                   2.75E-5                  300                      1.2754529739846566E-5
8.0E-5                   2.75E-5                  400                      1.4700867851677391E-5
8.0E-5                   2.75E-5                  500                      1.640396762131146E-5
8.0E-5                   2.75E-5                  600                      1.7933732201699326E-5
8.0E-5                   2.75E-5                  700                      1.9339410863073685E-5
8.0E-5                   2.75E-5                  800                      2.0646484334974533E-5
8.0E-5                   2.75E-5                  900                      2.1867964869971683E-5
8.0E-5                   2.75E-5                  1000                     2.3015507991411935E-5
8.0E-5                   2.75E-5                  2000                     3.208377723474504E-5
8.0E-5                   2.75E-5                  3000                     3.885362585574355E-5
8.0E-5                   2.75E-5                  4000                     4.4425888638095565E-5
8.0E-5                   2.75E-5                  5000                     4.925152388311808E-5
8.0E-5                   2.75E-5                  6000                     5.3571271896960675E-5
8.0E-5                   2.75E-5                  7000                     5.747497149096303E-5
8.0E-5                   2.75E-5                  8000                     6.105071600370697E-5
8.0E-5                   2.75E-5                  9000                     6.435759462076894E-5
8.0E-5                   2.75E-5                  10000                    6.743480754121129E-5
8.0E-5                   2.75E-5                  20000                    8.98742756387751E-5
8.0E-5                   2.75E-5                  30000                    1.0281349167560071E-4
8.0E-5                   2.75E-5                  40000                    1.1075367992738486E-4
8.0E-5                   2.75E-5                  50000                    1.1596263448525652E-4
8.0E-5                   2.75E-5                  60000                    1.1955573309885909E-4
8.0E-5                   2.75E-5                  70000                    1.220988611276894E-4
8.0E-5                   2.75E-5                  80000                    1.2389720810040698E-4
8.0E-5                   2.75E-5                  90000                    1.251474424599605E-4
8.0E-5                   2.75E-5                  100000                   1.26013371006615E-4
8.0E-5                   2.75E-5                  110000                   1.2661910708672899E-4
8.0E-5                   2.75E-5                  120000                   1.2703957530632928E-4
8.0E-5                   2.75E-5                  130000                   1.2731591153196628E-4
8.0E-5                   2.75E-5                  140000                   1.2750736729653995E-4
8.0E-5                   2.75E-5                  150000                   1.2763657139233138E-4
8.0E-5                   2.75E-5                  160000                   1.2774442859173334E-4
8.0E-5                   2.75E-5                  170000                   1.2781855643393365E-4
8.0E-5                   2.75E-5                  180000                   1.278848326864021E-4
8.0E-5                   2.75E-5                  190000                   1.279255954210697E-4
8.0E-5                   2.75E-5                  200000                   1.2794868516746667E-4
8.0E-5                   3.5000000000000004E-5    0                        0
8.0E-5                   3.5000000000000004E-5    0.1                      0
8.0E-5                   3.5000000000000004E-5    0.2                      0
8.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
8.0E-5                   3.5000000000000004E-5    0.4                      0
8.0E-5                   3.5000000000000004E-5    0.5                      0
8.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
8.0E-5                   3.5000000000000004E-5    0.8                      0
8.0E-5                   3.5000000000000004E-5    0.9                      0
8.0E-5                   3.5000000000000004E-5    1                        1.0489241795171752E-6
8.0E-5                   3.5000000000000004E-5    1.1                      1.932635026318249E-6
8.0E-5                   3.5000000000000004E-5    1.2000000000000002       1.9451536323134576E-6
8.0E-5                   3.5000000000000004E-5    1.3                      1.957631068389469E-6
8.0E-5                   3.5000000000000004E-5    1.4000000000000001       1.9700620449176293E-6
8.0E-5                   3.5000000000000004E-5    1.5                      1.982461350711924E-6
8.0E-5                   3.5000000000000004E-5    1.6                      1.9947985537144842E-6
8.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.007101484012031E-6
8.0E-5                   3.5000000000000004E-5    1.8                      2.019374729922495E-6
8.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.0316183497271775E-6
8.0E-5                   3.5000000000000004E-5    2                        2.043798766434828E-6
8.0E-5                   3.5000000000000004E-5    5                        2.393249448888319E-6
8.0E-5                   3.5000000000000004E-5    10                       2.917644298397905E-6
8.0E-5                   3.5000000000000004E-5    100                      8.18483908386703E-6
8.0E-5                   3.5000000000000004E-5    100                      8.18483908386703E-6
8.0E-5                   3.5000000000000004E-5    200                      1.1589493967028651E-5
8.0E-5                   3.5000000000000004E-5    300                      1.4195020009159135E-5
8.0E-5                   3.5000000000000004E-5    400                      1.637157204210177E-5
8.0E-5                   3.5000000000000004E-5    500                      1.8273365093765064E-5
8.0E-5                   3.5000000000000004E-5    600                      1.998730319801726E-5
8.0E-5                   3.5000000000000004E-5    700                      2.1560182583627376E-5
8.0E-5                   3.5000000000000004E-5    800                      2.301980330873827E-5
8.0E-5                   3.5000000000000004E-5    900                      2.4385840763126994E-5
8.0E-5                   3.5000000000000004E-5    1000                     2.5672440350360045E-5
8.0E-5                   3.5000000000000004E-5    2000                     3.5910703203032296E-5
8.0E-5                   3.5000000000000004E-5    3000                     4.352287331099247E-5
8.0E-5                   3.5000000000000004E-5    4000                     4.9699382358717726E-5
8.0E-5                   3.5000000000000004E-5    5000                     5.4959523847269755E-5
8.0E-5                   3.5000000000000004E-5    6000                     5.953994120075849E-5
8.0E-5                   3.5000000000000004E-5    7000                     6.359135728741799E-5
8.0E-5                   3.5000000000000004E-5    8000                     6.721614567696556E-5
8.0E-5                   3.5000000000000004E-5    9000                     7.049382231753742E-5
8.0E-5                   3.5000000000000004E-5    10000                    7.347176207882688E-5
8.0E-5                   3.5000000000000004E-5    20000                    9.269205660336345E-5
8.0E-5                   3.5000000000000004E-5    30000                    1.0174523172782972E-4
8.0E-5                   3.5000000000000004E-5    40000                    1.065382979171356E-4
8.0E-5                   3.5000000000000004E-5    50000                    1.0938703340398626E-4
8.0E-5                   3.5000000000000004E-5    60000                    1.1123267942357206E-4
8.0E-5                   3.5000000000000004E-5    70000                    1.124011945655626E-4
8.0E-5                   3.5000000000000004E-5    80000                    1.1316259320046624E-4
8.0E-5                   3.5000000000000004E-5    90000                    1.1363940337796199E-4
8.0E-5                   3.5000000000000004E-5    100000                   1.1398890972944044E-4
8.0E-5                   3.5000000000000004E-5    110000                   1.1424795605542739E-4
8.0E-5                   3.5000000000000004E-5    120000                   1.1442105678373911E-4
8.0E-5                   3.5000000000000004E-5    130000                   1.1452316647691717E-4
8.0E-5                   3.5000000000000004E-5    140000                   1.1458526550045711E-4
8.0E-5                   3.5000000000000004E-5    150000                   1.1461589723806046E-4
8.0E-5                   3.5000000000000004E-5    160000                   1.1463482212546916E-4
8.0E-5                   3.5000000000000004E-5    170000                   1.1464083737201533E-4
8.0E-5                   3.5000000000000004E-5    180000                   1.1464183223888665E-4
8.0E-5                   3.5000000000000004E-5    190000                   1.1464295200838715E-4
8.0E-5                   3.5000000000000004E-5    200000                   1.1464364918591627E-4
